accuracy;accuracy_balanced;alpha;brier_score;cons_alpha;distribution;dmu;ds;est_alpha;estimator;log_loss;mae;mean_poster;precision;random_state;recall;rmse;roc
0,4011;0,62037;0,95;0,32165;0,475;laplace;0;2;0,4858;dedpul_hist_poster;0,84465;0,07712999999999999;0,475;0,98135;9;0,37674;0,09797;0,6605
0,4494;0,62684;0,95;0,3242;0,475;laplace;0;2;0,47516;dedpul_no_heur_poster;0,85334;0,06769;0,475;0,9789;9;0,42968;0,085;0,6665399999999999
0,4143;0,62163;0,95;0,33648;0,475;laplace;0;2;0,475;baseline_dedpul_poster;0,8794700000000001;0,07608999999999999;0,46476000000000006;0,9804799999999999;9;0,39126;0,09282;0,66502
0,4645;0,63005;0,95;0,30680999999999997;0,475;laplace;0;2;0,475;e1_en_poster;0,81913;0,05628;0,4886;0,9785299999999999;9;0,44611000000000006;0,0791;0,6665399999999999
0,4645;0,63005;0,95;0,30680999999999997;0,475;laplace;0;2;0,475;e3_en_poster;0,81913;0,05628;0,4886;0,9785299999999999;9;0,44611000000000006;0,0791;0,6665399999999999
0,4645;0,63005;0,95;0,30680999999999997;0,475;laplace;0;2;0,475;em_en_poster;0,81913;0,05628;0,4886;0,9785299999999999;9;0,44611000000000006;0,0791;0,6665399999999999
;;0,95;;0,475;laplace;0;2;0,0404;tice_0;;;;;9;;;
;;0,95;;0,475;laplace;0;2;0,058289999999999995;tice_1;;;;;9;;;
;;0,95;;0,475;laplace;0;2;0,02099;tice_2;;;;;9;;;
;;0,95;;0,475;laplace;0;2;1e-05;tice_3;;;;;9;;;
;;0,95;;0,475;laplace;0;2;0,17413;tice_4;;;;;9;;;
;;0,95;;0,475;laplace;0;2;0,21958000000000003;tice_5;;;;;9;;;
;;0,95;;0,475;laplace;0;2;0,23346;tice_6;;;;;9;;;
;;0,95;;0,475;laplace;0;2;0,25065;tice_7;;;;;9;;;
;;0,95;;0,475;laplace;0;2;0,22923000000000002;tice_8;;;;;9;;;
;;0,95;;0,475;laplace;0;2;0,25601;tice+ntc;;;;;9;;;
0,4331;0,64439;0,99;0,44477;0,495;laplace;0;2;0,41895;dedpul;5,83686;0,08413;0,41896000000000005;0,99671;0;0,42878999999999995;0,10778;0,68092
0,4197;0,63763;0,99;0,49193000000000003;0,495;laplace;0;2;0,38263;dedpul_GMM;7,560689999999999;0,11794;0,38264000000000004;0,99661;0;0,41525;0,14653;0,68367
0,4135;0,63944;0,99;0,4733;0,495;laplace;0;2;0,39571;dedpul_hist;9,522969999999999;0,10488;0,39571;0,9968;0;0,40889000000000003;0,13264;0,67628
0,4124;0,63889;0,99;0,46008000000000004;0,495;laplace;0;2;0,40543;dedpul_no_heur;7,5587100000000005;0,09585;0,40544;0,99679;0;0,40778000000000003;0,11874000000000001;0,68182
0,4347;0,6452;0,99;0,44023;0,495;laplace;0;2;0,42303;baseline_dedpul;4,3402400000000005;0,0812;0,42218999999999995;0,9967299999999999;0;0,4304;0,10445;0,6836899999999999
0,3117;0,62763;0,99;0,6009800000000001;0,495;laplace;0;2;0,16007000000000002;e1_en;15,02483;0,20115;0,29562;0,99835;0;0,30525;0,23742;0,66595
0,42200000000000004;0,63879;0,99;0,43826000000000004;0,495;laplace;0;2;0,40439;e3_en;2,87952;0,0821;0,41721;0,9966200000000001;0;0,41758;0,10226;0,68284
0,4128;0,6390899999999999;0,99;0,45892;0,495;laplace;0;2;0,387;em_en;5,31961;0,09567;0,40281;0,99679;0;0,40818000000000004;0,11731;0,68187
0,48;0,6383800000000001;0,99;0,33689;0,495;laplace;0;2;0,49573999999999996;dedpul_poster;0,92166;0,04122;0,495;0,9957799999999999;0;0,47676999999999997;0,053689999999999995;0,6836899999999999
0,4826;0,6397;0,99;0,33303;0,495;laplace;0;2;0,50388;dedpul_GMM_poster;0,89795;0,04488;0,495;0,9958;0;0,47939;0,05864;0,68455
0,4918;0,63444;0,99;0,33135;0,495;laplace;0;2;0,49505;dedpul_hist_poster;0,89195;0,04956;0,495;0,9954799999999999;0;0,48889;0,06495;0,67628
0,4804;0,63859;0,99;0,33421;0,495;laplace;0;2;0,49922;dedpul_no_heur_poster;0,9108799999999999;0,03951;0,49499;0,9957799999999999;0;0,47717;0,05205;0,68355
0,4798;0,6382800000000001;0,99;0,33787;0,495;laplace;0;2;0,495;baseline_dedpul_poster;0,92501;0,04127;0,49426000000000003;0,9957799999999999;0;0,47657;0,05379;0,6836899999999999
0,4867;0,6368199999999999;0,99;0,3167;0,495;laplace;0;2;0,495;e1_en_poster;0,8530700000000001;0,03802;0,50536;0,9956299999999999;0;0,48363999999999996;0,052779999999999994;0,68266
0,4867;0,6368199999999999;0,99;0,3167;0,495;laplace;0;2;0,495;e3_en_poster;0,8530700000000001;0,03802;0,50536;0,9956299999999999;0;0,48363999999999996;0,052779999999999994;0,68266
0,4867;0,6368199999999999;0,99;0,3167;0,495;laplace;0;2;0,495;em_en_poster;0,8530700000000001;0,03802;0,50536;0,9956299999999999;0;0,48363999999999996;0,052779999999999994;0,68266
;;0,99;;0,495;laplace;0;2;0,12307;tice_0;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,19645;tice_1;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,17604;tice_2;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,07017000000000001;tice_3;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,23975;tice_4;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,31698000000000004;tice_5;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,32114000000000004;tice_6;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,3346;tice_7;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,312;tice_8;;;;;0;;;
;;0,99;;0,495;laplace;0;2;0,33084;tice+ntc;;;;;0;;;
0,4294;0,63263;0,99;0,43848000000000004;0,495;laplace;0;2;0,41434;dedpul;6,0153099999999995;0,08354;0,41435;0,99621;1;0,42525;0,10052;0,6472600000000001
0,4227;0,6292399999999999;0,99;0,5585;0,495;laplace;0;2;0,33375;dedpul_GMM;12,36379;0,16255;0,33376;0,99615;1;0,41848;0,19962;0,64628
0,4869;0,62207;0,99;0,40153;0,495;laplace;0;2;0,44113;dedpul_hist;7,34393;0,06665;0,44114;0,9950200000000001;1;0,48413999999999996;0,08524;0,6484300000000001
0,4085;0,63197;0,99;0,4051;0,495;laplace;0;2;0,44014;dedpul_no_heur;4,1268;0,06;0,44015;0,99651;1;0,40394;0,07616;0,6514800000000001
0,4345;0,63025;0,99;0,40044;0,495;laplace;0;2;0,44987;baseline_dedpul;2,96248;0,05917000000000001;0,44291;0,99603;1;0,43051000000000006;0,07478;0,64936
0,2872;0,60535;0,99;0,61824;0,495;laplace;0;2;0,14519;e1_en;15,31061;0,21631;0,27797;0,99749;1;0,28071;0,24825;0,65271
0,4114;0,62848;0,99;0,42662;0,495;laplace;0;2;0,40168000000000004;e3_en;2,6945099999999997;0,07991000000000001;0,41751000000000005;0,99629;1;0,40697;0,09356;0,65267
0,3866;0,63081;0,99;0,47273999999999994;0,495;laplace;0;2;0,364;em_en;5,20447;0,10928;0,3853;0,9968299999999999;1;0,38161999999999996;0,12604;0,65022
0,4686;0,61778;0,99;0,32964;0,495;laplace;0;2;0,5013;dedpul_poster;0,9131100000000001;0,03888;0,49499;0,99503;1;0,46556000000000003;0,049280000000000004;0,64936
0,5271;0,61268;0,99;0,33691;0,495;laplace;0;2;0,5392899999999999;dedpul_GMM_poster;0,94826;0,04342;0,49501000000000006;0,99426;1;0,52535;0,059289999999999995;0,64928
0,4869;0,62207;0,99;0,32855999999999996;0,495;laplace;0;2;0,49518;dedpul_hist_poster;0,9306;0,04614;0,495;0,9950200000000001;1;0,48413999999999996;0,062270000000000006;0,6484300000000001
0,4581;0,61247;0,99;0,33078;0,495;laplace;0;2;0,49617;dedpul_no_heur_poster;0,92595;0,03734;0,49499;0,99492;1;0,45495;0,04709;0,6524399999999999
0,4436;0,62;0,99;0,33793;0,495;laplace;0;2;0,495;baseline_dedpul_poster;0,9436700000000001;0,03915;0,48861000000000004;0,9954299999999999;1;0,44;0,04935;0,64936
0,4827;0,61995;0,99;0,30667;0,495;laplace;0;2;0,495;e1_en_poster;0,8239799999999999;0,03802;0,50725;0,99497;1;0,4799;0,05637;0,6533399999999999
0,4827;0,61995;0,99;0,30667;0,495;laplace;0;2;0,495;e3_en_poster;0,8239799999999999;0,03802;0,50725;0,99497;1;0,4799;0,05637;0,6533399999999999
0,4827;0,61995;0,99;0,30667;0,495;laplace;0;2;0,495;em_en_poster;0,8239799999999999;0,03802;0,50725;0,99497;1;0,4799;0,05637;0,6533399999999999
;;0,99;;0,495;laplace;0;2;0,10375999999999999;tice_0;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,19237;tice_1;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,21968000000000001;tice_2;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,20335;tice_3;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,22519;tice_4;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,31853000000000004;tice_5;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,37949;tice_6;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,39447;tice_7;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,40036;tice_8;;;;;1;;;
;;0,99;;0,495;laplace;0;2;0,41786;tice+ntc;;;;;1;;;
0,4816;0,6342399999999999;0,99;0,43417;0,495;laplace;0;2;0,42525;dedpul;7,032;0,08183;0,42525;0,99559;2;0,47848;0,10217000000000001;0,66413
0,3317;0,61298;0,99;0,5524600000000001;0,495;laplace;0;2;0,34431;dedpul_GMM;13,47458;0,15768;0,34431;0,9969100000000001;2;0,32595999999999997;0,20315;0,65651
0,495;0,6311100000000001;0,99;0,42561000000000004;0,495;laplace;0;2;0,43358;dedpul_hist;9,283610000000001;0,08012999999999999;0,43359;0,9953;2;0,49222;0,10518;0,66078
0,484;0,63545;0,99;0,4138;0,495;laplace;0;2;0,44106000000000006;dedpul_no_heur;5,065180000000001;0,06665;0,44106999999999996;0,99561;2;0,48091000000000006;0,08567000000000001;0,66743
0,4875;0,63722;0,99;0,40333;0,495;laplace;0;2;0,45433;baseline_dedpul;2,84436;0,06383;0,44816000000000006;0,99564;2;0,48444;0,08079;0,67137
0,315;0,60455;0,99;0,5935600000000001;0,495;laplace;0;2;0,17554;e1_en;14,66888;0,19635;0,302;0,99674;2;0,30909000000000003;0,23096;0,65755
0,4358;0,6309100000000001;0,99;0,41546000000000005;0,495;laplace;0;2;0,42758;e3_en;2,7065200000000003;0,06455;0,43513999999999997;0,9960399999999999;2;0,43182;0,08202000000000001;0,67008
0,4291;0,62753;0,99;0,42746999999999996;0,495;laplace;0;2;0,418;em_en;3,56924;0,07239;0,42667;0,99598;2;0,42505;0,09063;0,6690699999999999
0,4959;0,63157;0,99;0,33842;0,495;laplace;0;2;0,5010100000000001;dedpul_poster;0,9502700000000001;0,04362;0,495;0,99531;2;0,49313;0,0526;0,67033
0,5179;0,61793;0,99;0,35285;0,495;laplace;0;2;0,56323;dedpul_GMM_poster;1,04786;0,05417;0,49499;0,99455;2;0,51586;0,07014;0,66257
0,495;0,6311100000000001;0,99;0,3393;0,495;laplace;0;2;0,49583;dedpul_hist_poster;0,9593;0,05405;0,49499;0,9953;2;0,49222;0,06821;0,66078
0,4953;0,63126;0,99;0,33931999999999995;0,495;laplace;0;2;0,49718999999999997;dedpul_no_heur_poster;0,96245;0,03977;0,49501000000000006;0,99531;2;0,49253;0,04969;0,6691699999999999
0,4947;0,6309600000000001;0,99;0,34654;0,495;laplace;0;2;0,495;baseline_dedpul_poster;0,9839100000000001;0,04453;0,48891999999999997;0,9953;2;0,49191999999999997;0,054079999999999996;0,67033
0,4909;0,63894;0,99;0,3258;0,495;laplace;0;2;0,495;e1_en_poster;0,8920899999999999;0,03005;0,50065;0,99567;2;0,48788000000000004;0,04193;0,6692600000000001
0,4909;0,63894;0,99;0,3258;0,495;laplace;0;2;0,495;e3_en_poster;0,8920899999999999;0,03005;0,50065;0,99567;2;0,48788000000000004;0,04193;0,6692600000000001
0,4909;0,63894;0,99;0,3258;0,495;laplace;0;2;0,495;em_en_poster;0,8920899999999999;0,03005;0,50065;0,99567;2;0,48788000000000004;0,04193;0,6692600000000001
;;0,99;;0,495;laplace;0;2;0,14217;tice_0;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,22446999999999998;tice_1;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,2092;tice_2;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,19087;tice_3;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,25545999999999996;tice_4;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,34341;tice_5;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,35434;tice_6;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,36812;tice_7;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,40176999999999996;tice_8;;;;;2;;;
;;0,99;;0,495;laplace;0;2;0,41998;tice+ntc;;;;;2;;;
0,4327;0,62934;0,99;0,44043000000000004;0,495;laplace;0;2;0,415;dedpul;4,37453;0,07732;0,42285;0,9960100000000001;3;0,42868999999999996;0,10755;0,6656
0,319;0,6065699999999999;0,99;0,48606000000000005;0,495;laplace;0;2;0,38574;dedpul_GMM;10,40828;0,10952;0,38574;0,9967799999999999;3;0,31313;0,13896;0,66079
0,4146;0,6301;0,99;0,45992;0,495;laplace;0;2;0,39399999999999996;dedpul_hist;8,595089999999999;0,09096;0,40360999999999997;0,9963200000000001;3;0,4102;0,12082999999999999;0,66278
0,4156;0,63061;0,99;0,44551999999999997;0,495;laplace;0;2;0,41;dedpul_no_heur;5,90233;0,07798;0,41636999999999996;0,9963299999999999;3;0,41121;0,10854000000000001;0,66028
0,4338;0,6299;0,99;0,42933000000000004;0,495;laplace;0;2;0,42358;baseline_dedpul;3,09593;0,07163;0,43046999999999996;0,9960200000000001;3;0,4298;0,10047;0,6653100000000001
0,2935;0,60359;0,99;0,59988;0,495;laplace;0;2;0,16045;e1_en;14,12205;0,19991;0,2894;0,9971899999999999;3;0,28717;0,22913000000000003;0,65341
0,4489;0,62268;0,99;0,38958000000000004;0,495;laplace;0;2;0,43535;e3_en;2,5769599999999997;0,05219;0,44683;0,9954799999999999;3;0,44535;0,06879;0,66486
0,4208;0,6282800000000001;0,99;0,4345;0,495;laplace;0;2;0,397;em_en;4,74425;0,07714;0,41393;0,9961399999999999;3;0,41657;0,09681000000000001;0,66425
0,5055;0,62157;0,99;0,33968000000000004;0,495;laplace;0;2;0,49198000000000003;dedpul_poster;1,4354799999999999;0,05001;0,49501000000000006;0,9948100000000001;3;0,50313;0,06421;0,66546
0,5261;0,61712;0,99;0,36038000000000003;0,495;laplace;0;2;0,56663;dedpul_GMM_poster;1,85362;0,0694;0,49499;0,99444;3;0,5242399999999999;0,09289;0,66218
0,5056;0,6166699999999999;0,99;0,33219;0,495;laplace;0;2;0,49001000000000006;dedpul_hist_poster;1,51286;0,05169;0,495;0,99461;3;0,50333;0,06688999999999999;0,66219
0,5072;0,61747;0,99;0,33643;0,495;laplace;0;2;0,49409;dedpul_no_heur_poster;1,39801;0,04618;0,495;0,9946299999999999;3;0,50495;0,060489999999999995;0,66152
0,5077;0,61773;0,99;0,33587;0,495;laplace;0;2;0,495;baseline_dedpul_poster;1,39109;0,05014;0,49792;0,9946299999999999;3;0,50545;0,06418;0,66547
0,5001;0,62379;0,99;0,31547;0,495;laplace;0;2;0,495;e1_en_poster;0,8783799999999999;0,04274;0,5035;0,99495;3;0,49758;0,05656;0,66484
0,5001;0,62379;0,99;0,31547;0,495;laplace;0;2;0,495;e3_en_poster;0,8783799999999999;0,04274;0,5035;0,99495;3;0,49758;0,05656;0,66484
0,5001;0,62379;0,99;0,31547;0,495;laplace;0;2;0,495;em_en_poster;0,8783799999999999;0,04274;0,5035;0,99495;3;0,49758;0,05656;0,66484
;;0,99;;0,495;laplace;0;2;0,14106;tice_0;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,19483;tice_1;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,12361;tice_2;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,00483;tice_3;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,25687;tice_4;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,33398;tice_5;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,34805;tice_6;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,36765;tice_7;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,36091;tice_8;;;;;3;;;
;;0,99;;0,495;laplace;0;2;0,38621;tice+ntc;;;;;3;;;
0,4628;0,64455;0,99;0,42983000000000005;0,495;laplace;0;2;0,42833999999999994;dedpul;6,36362;0,07749;0,42835;0,9962700000000001;4;0,45908999999999994;0,0994;0,65018
0,3061;0,60005;0,99;0,52775;0,495;laplace;0;2;0,35768;dedpul_GMM;13,14061;0,14184000000000002;0,35769;0,99665;4;0,3001;0,17260999999999999;0,65899
0,3322;0,61323;0,99;0,44688999999999995;0,495;laplace;0;2;0,4118;dedpul_hist;9,33148;0,09017;0,41181;0,99692;4;0,32646;0,11344000000000001;0,6580699999999999
0,4754;0,65091;0,99;0,42791999999999997;0,495;laplace;0;2;0,42901999999999996;dedpul_no_heur;6,34145;0,07431;0,42903;0,9963700000000001;4;0,47181999999999996;0,0954;0,65058
0,5362;0,6519199999999999;0,99;0,39611999999999997;0,495;laplace;0;2;0,46115;baseline_dedpul;2,8944;0,06141;0,45387;0,99567;4;0,53384;0,07977999999999999;0,64755
0,2997;0,59682;0,99;0,60702;0,495;laplace;0;2;0,162;e1_en;15,14148;0,20435;0,28995;0,9965700000000001;4;0,29364;0,23801999999999998;0,66097
0,41;0,62778;0,99;0,44481000000000004;0,495;laplace;0;2;0,39776;e3_en;2,86524;0,08628;0,4098;0,9962799999999999;4;0,40556;0,10543;0,64771
0,4011;0,6232800000000001;0,99;0,46005;0,495;laplace;0;2;0,386;em_en;3,7913099999999997;0,09587999999999999;0,39938;0,9961899999999999;4;0,39657;0,11578;0,64803
0,55;0,64404;0,99;0,33916999999999997;0,495;laplace;0;2;0,5017199999999999;dedpul_poster;0,9612299999999999;0,04735;0,49499;0,99523;4;0,54808;0,06019;0,64755
0,5434;0,64566;0,99;0,34296;0,495;laplace;0;2;0,54376;dedpul_GMM_poster;0,96154;0,05024;0,495;0,99536;4;0,5413100000000001;0,06663;0,64846
0,5870000000000001;0,6231300000000001;0,99;0,33211;0,495;laplace;0;2;0,49983999999999995;dedpul_hist_poster;0,9179999999999999;0,050960000000000005;0,49501000000000006;0,99418;4;0,58626;0,06517;0,6580699999999999
0,5499;0,64399;0,99;0,33842;0,495;laplace;0;2;0,50157;dedpul_no_heur_poster;0,9611;0,04281;0,49501000000000006;0,99523;4;0,54798;0,05621;0,64789
0,5481;0,64308;0,99;0,34829;0,495;laplace;0;2;0,495;baseline_dedpul_poster;1,00136;0,04813;0,48818;0,99521;4;0,5461600000000001;0,06135;0,64755
0,4841;0,6454;0,99;0,31518;0,495;laplace;0;2;0,495;e1_en_poster;0,84488;0,03802;0,5042;0,9960200000000001;4;0,48081;0,056979999999999996;0,64765
0,4841;0,6454;0,99;0,31518;0,495;laplace;0;2;0,495;e3_en_poster;0,84488;0,03802;0,5042;0,9960200000000001;4;0,48081;0,056979999999999996;0,64765
0,4841;0,6454;0,99;0,31518;0,495;laplace;0;2;0,495;em_en_poster;0,84488;0,03802;0,5042;0,9960200000000001;4;0,48081;0,056979999999999996;0,64765
;;0,99;;0,495;laplace;0;2;0,11292999999999999;tice_0;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,20686;tice_1;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,24623;tice_2;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,12745;tice_3;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,23176;tice_4;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,32363000000000003;tice_5;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,37137;tice_6;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,38388;tice_7;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,35499;tice_8;;;;;4;;;
;;0,99;;0,495;laplace;0;2;0,3731;tice+ntc;;;;;4;;;
0,34299999999999997;0,6087899999999999;0,99;0,45378;0,495;laplace;0;2;0,40378000000000003;dedpul;4,00357;0,09986;0,40378000000000003;0,9964200000000001;5;0,33758;0,12688;0,674
0,3372;0,6058600000000001;0,99;0,51852;0,495;laplace;0;2;0,35955;dedpul_GMM;9,95143;0,14037;0,35956;0,99636;5;0,33171999999999996;0,17207;0,66698
0,317;0,60556;0,99;0,4453;0,495;laplace;0;2;0,40835;dedpul_hist;7,81664;0,09988999999999999;0,40835;0,9967600000000001;5;0,31111;0,12791;0,66769
0,3893;0,61732;0,99;0,3947;0,495;laplace;0;2;0,44605;dedpul_no_heur;1,76698;0,0678;0,44606;0,99608;5;0,38465;0,08646000000000001;0,6746300000000001
0,345;0,6098;0,99;0,42995;0,495;laplace;0;2;0,42207;baseline_dedpul;2,86104;0,0872;0,42028000000000004;0,99644;5;0,3396;0,11180999999999999;0,67523
0,28;0,60172;0,99;0,61962;0,495;laplace;0;2;0,15273;e1_en;14,949810000000001;0,22016;0,2762;0,9974200000000001;5;0,27343;0,25215;0,6574800000000001
0,4127;0,60934;0,99;0,41186000000000006;0,495;laplace;0;2;0,41678999999999994;e3_en;2,6303;0,07833;0,42712;0,9953299999999999;5;0,40869;0,09349;0,67455
0,396;0,62071;0,99;0,44372;0,495;laplace;0;2;0,391;em_en;3,71671;0,09643;0,40436;0,9961399999999999;5;0,39141;0,11383;0,6736300000000001
0,37;0,61253;0,99;0,32757;0,495;laplace;0;2;0,49793999999999994;dedpul_poster;0,89023;0,056229999999999995;0,49501000000000006;0,9961399999999999;5;0,36505;0,07357999999999999;0,67555
0,5241;0,6210600000000001;0,99;0,33960999999999997;0,495;laplace;0;2;0,53985;dedpul_GMM_poster;0,95636;0,05641;0,495;0,99461;5;0,52212;0,07502;0,66903
0,4799;0,60864;0,99;0,32556;0,495;laplace;0;2;0,49591999999999997;dedpul_hist_poster;0,88174;0,06246;0,495;0,9945299999999999;5;0,47726999999999997;0,08399;0,66769
0,4425;0,61944;0,99;0,32868;0,495;laplace;0;2;0,49528;dedpul_no_heur_poster;0,8967700000000001;0,05078;0,495;0,9954200000000001;5;0,43888999999999995;0,06687;0,67491
0,3541;0,61439;0,99;0,33138;0,495;laplace;0;2;0,495;baseline_dedpul_poster;0,90259;0,05628;0,49204;0,99654;5;0,34879;0,07361000000000001;0,67555
0,4763;0,60682;0,99;0,31153000000000003;0,495;laplace;0;2;0,495;e1_en_poster;0,84352;0,04502;0,5028;0,99449;5;0,47363999999999995;0,06586;0,67491
0,4763;0,60682;0,99;0,31153000000000003;0,495;laplace;0;2;0,495;e3_en_poster;0,84352;0,04502;0,5028;0,99449;5;0,47363999999999995;0,06586;0,67491
0,4763;0,60682;0,99;0,31153000000000003;0,495;laplace;0;2;0,495;em_en_poster;0,84352;0,04502;0,5028;0,99449;5;0,47363999999999995;0,06586;0,67491
;;0,99;;0,495;laplace;0;2;0,08521000000000001;tice_0;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,17876;tice_1;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,07995;tice_2;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,00411;tice_3;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,2121;tice_4;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,3176;tice_5;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,30005;tice_6;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,32078;tice_7;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,3241;tice_8;;;;;5;;;
;;0,99;;0,495;laplace;0;2;0,33943;tice+ntc;;;;;5;;;
0,4269;0,62146;0,99;0,43226000000000003;0,495;laplace;0;2;0,42493000000000003;dedpul;7,95303;0,07722000000000001;0,42494;0,99572;6;0,42293000000000003;0,0998;0,66983
0,4214;0,62364;0,99;0,47433000000000003;0,495;laplace;0;2;0,3974;dedpul_GMM;11,784980000000001;0,10439000000000001;0,39741;0,9959;6;0,41727;0,13422;0,6665
0,4065;0,6260100000000001;0,99;0,41318999999999995;0,495;laplace;0;2;0,43841;dedpul_hist;9,087639999999999;0,06859;0,43841;0,99625;6;0,40202;0,09394;0,6624899999999999
0,413;0,62929;0,99;0,43241999999999997;0,495;laplace;0;2;0,42565;dedpul_no_heur;7,89217;0,07581;0,42566000000000004;0,99631;6;0,40859;0,09855;0,66979
0,5195;0,6088399999999999;0,99;0,39626;0,495;laplace;0;2;0,4668;baseline_dedpul;5,21154;0,05625;0,45392;0,99418;6;0,51768;0,07929;0,67028
0,3016;0,59778;0,99;0,60497;0,495;laplace;0;2;0,16127;e1_en;14,95696;0,204;0,29215;0,99659;6;0,29556;0,23856999999999998;0,65676
0,4254;0,62566;0,99;0,41818;0,495;laplace;0;2;0,41876;e3_en;2,75272;0,07092999999999999;0,42976000000000003;0,9959399999999999;6;0,42131;0,08856;0,66861
0,4272;0,62162;0,99;0,41398;0,495;laplace;0;2;0,42200000000000004;em_en;2,13804;0,0685;0,43272;0,99572;6;0,42323;0,08578999999999999;0,6691199999999999
0,5332;0,6157600000000001;0,99;0,3393;0,495;laplace;0;2;0,5069100000000001;dedpul_poster;0,9852299999999999;0,04282;0,495;0,9943299999999999;6;0,53152;0,05715;0,67028
0,5486;0,62354;0,99;0,35648;0,495;laplace;0;2;0,54697;dedpul_GMM_poster;5,62678;0,0599;0,49501000000000006;0,99449;6;0,54707;0,07932;0,67309
0,4893;0,60348;0,99;0,33492;0,495;laplace;0;2;0,49549;dedpul_hist_poster;0,96141;0,04652;0,49499;0,99423;6;0,48696999999999996;0,0635;0,6624899999999999
0,5332;0,6157600000000001;0,99;0,34014;0,495;laplace;0;2;0,50668;dedpul_no_heur_poster;0,9872;0,039939999999999996;0,495;0,9943299999999999;6;0,53152;0,05508;0,66983
0,5288;0,61354;0,99;0,35574;0,495;laplace;0;2;0,495;baseline_dedpul_poster;1,0711;0,04388;0,4828;0,9942799999999999;6;0,5270699999999999;0,060739999999999995;0,67028
0,4848;0,60616;0,99;0,31684;0,495;laplace;0;2;0,495;e1_en_poster;0,85572;0,03623;0,5043;0,9943799999999999;6;0,48231999999999997;0,05239;0,6692600000000001
0,4848;0,60616;0,99;0,31684;0,495;laplace;0;2;0,495;e3_en_poster;0,85572;0,03623;0,5043;0,9943799999999999;6;0,48231999999999997;0,05239;0,6692600000000001
0,4848;0,60616;0,99;0,31684;0,495;laplace;0;2;0,495;em_en_poster;0,85572;0,03623;0,5043;0,9943799999999999;6;0,48231999999999997;0,05239;0,6692600000000001
;;0,99;;0,495;laplace;0;2;0,11385999999999999;tice_0;;;;;6;;;
;;0,99;;0,495;laplace;0;2;0,20575;tice_1;;;;;6;;;
;;0,99;;0,495;laplace;0;2;0,23765;tice_2;;;;;6;;;
;;0,99;;0,495;laplace;0;2;0,19405999999999998;tice_3;;;;;6;;;
;;0,99;;0,495;laplace;0;2;0,23275;tice_4;;;;;6;;;
;;0,99;;0,495;laplace;0;2;0,32500999999999997;tice_5;;;;;6;;;
;;0,99;;0,495;laplace;0;2;0,36984;tice_6;;;;;6;;;
;;0,99;;0,495;laplace;0;2;0,38291;tice_7;;;;;6;;;
;;0,99;;0,495;laplace;0;2;0,38943;tice_8;;;;;6;;;
