accuracy;accuracy_balanced;alpha;brier_score;dataset;est_alpha;estimator;log_loss;mean_poster;n_mix;n_pos;precision;random_state;real_alpha;recall;roc
0,95;0,5;0,95;0,040119999999999996;bank;0,95016;dedpul_hist_poster;0,14352;0,95;42023;1000;0,95;3;0,95;1,0;0,88554
0,95;0,5;0,95;0,04002;bank;0,95032;dedpul_no_heur_poster;0,1432;0,95001;42023;1000;0,95;3;0,95;1,0;0,8862399999999999
0,95;0,5;0,95;0,04002;bank;0,9502700000000001;baseline_dedpul_poster;0,14322000000000001;0,95;42023;1000;0,95;3;0,95;1,0;0,88636
0,9479799999999999;0,5503399999999999;0,95;0,04141;bank;0,95;e1_en_poster;0,17945999999999998;0,94816;42023;1000;0,95485;3;0,95;0,99216;0,88626
0,9479799999999999;0,5503399999999999;0,95;0,04141;bank;0,95;e3_en_poster;0,17945999999999998;0,94816;42023;1000;0,95485;3;0,95;0,99216;0,88626
0,9479799999999999;0,5503399999999999;0,95;0,04141;bank;0,95;em_en_poster;0,17945999999999998;0,94816;42023;1000;0,95485;3;0,95;0,99216;0,88626
;;0,95;;bank;0,81553;tice+ntc;;;42023;1000;;3;0,95;;
0,95;0,5;0,95;0,04832;bank;0,95;nnre_sigmoid;0,23165999999999998;0,99424;42023;1000;0,95;3;0,95;1,0;0,8178
0,94981;0,50103;0,95;0,04211;bank;0,95;nnre_brier;0,15927;0,94391;42023;1000;0,9501;3;0,95;0,9996700000000001;0,84399
0,94258;0,5714;0,95;0,044469999999999996;bank;0,92105;dedpul;0,18400999999999998;0,92106;42023;1000;0,95695;4;0,95;0,98382;0,87515
0,90222;0,73819;0,95;0,08156000000000001;bank;0,8477299999999999;dedpul_GMM;1,25936;0,8477399999999999;42023;1000;0,97524;4;0,95;0,9204399999999999;0,87484
0,9457;0,54914;0,95;0,04406;bank;0,9233299999999999;dedpul_hist;0,19738;0,9233399999999999;42023;1000;0,9547399999999999;4;0,95;0,9897600000000001;0,8741899999999999
0,94106;0,57939;0,95;0,04552;bank;0,9167200000000001;dedpul_no_heur;0,18746;0,9167299999999999;42023;1000;0,95775;4;0,95;0,98124;0,87524
0,88592;0,75937;0,95;0,09144;bank;0,82276;baseline_dedpul;1,37826;0,8315100000000001;42023;1000;0,97819;4;0,95;0,8999799999999999;0,8748100000000001
0,8197200000000001;0,7971199999999999;0,95;0,15794;bank;0,54974;e1_en;3,37592;0,73332;42023;1000;0,98562;4;0,95;0,8222299999999999;0,86887
0,9011;0,74053;0,95;0,08226;bank;0,80871;e3_en;1,2173100000000001;0,8438100000000001;42023;1000;0,97554;4;0,95;0,91894;0,87505
0,9499799999999999;0,49999;0,95;0,04716;bank;0,99259;em_en;0,20719;0,9926;42023;1000;0,95;4;0,95;0,99997;0,87531
0,94962;0,5081399999999999;0,95;0,04075;bank;0,9501;dedpul_poster;0,14756;0,95001;42023;1000;0,95078;4;0,95;0,9986700000000001;0,87515
0,94958;0,50947;0,95;0,04071;bank;0,95201;dedpul_GMM_poster;0,14764000000000002;0,95001;42023;1000;0,95091;4;0,95;0,9984700000000001;0,87521
0,94962;0,50837;0,95;0,04081;bank;0,9500799999999999;dedpul_hist_poster;0,14776;0,95001;42023;1000;0,9508;4;0,95;0,99865;0,8741899999999999
0,94962;0,5081399999999999;0,95;0,04075;bank;0,95014;dedpul_no_heur_poster;0,14752;0,95;42023;1000;0,95078;4;0,95;0,9986700000000001;0,87524
0,94962;0,5081399999999999;0,95;0,04075;bank;0,9501;baseline_dedpul_poster;0,14756;0,95001;42023;1000;0,95078;4;0,95;0,9986700000000001;0,87515
0,9467399999999999;0,53864;0,95;0,04262;bank;0,95;e1_en_poster;0,18479;0,9509299999999999;42023;1000;0,9537200000000001;4;0,95;0,99208;0,87531
0,9467399999999999;0,53864;0,95;0,04262;bank;0,95;e3_en_poster;0,18479;0,9509299999999999;42023;1000;0,9537200000000001;4;0,95;0,99208;0,87531
0,9467399999999999;0,53864;0,95;0,04262;bank;0,95;em_en_poster;0,18479;0,9509299999999999;42023;1000;0,9537200000000001;4;0,95;0,99208;0,87531
;;0,95;;bank;0,9177299999999999;tice+ntc;;;42023;1000;;4;0,95;;
0,95;0,5;0,95;0,04772;bank;0,95;nnre_sigmoid;0,22671;0,99344;42023;1000;0,95;4;0,95;1,0;0,8173199999999999
0,9499299999999999;0,50222;0,95;0,04187;bank;0,95;nnre_brier;0,15816;0,94401;42023;1000;0,95021;4;0,95;0,9996700000000001;0,84447
0,91481;0,72429;0,95;0,06563;bank;0,8743200000000001;dedpul;0,78088;0,8743299999999999;42023;1000;0,9733299999999999;5;0,95;0,9359799999999999;0,88836
0,8972;0,75313;0,95;0,07821;bank;0,85387;dedpul_GMM;0,8568399999999999;0,85388;42023;1000;0,97709;5;0,95;0,9132100000000001;0,88807
0,8980799999999999;0,75269;0,95;0,07059;bank;0,86625;dedpul_hist;0,40815999999999997;0,86626;42023;1000;0,97701;5;0,95;0,9142299999999999;0,8874299999999999
0,9143600000000001;0,72473;0,95;0,06568;bank;0,8742;dedpul_no_heur;0,78128;0,8742;42023;1000;0,97339;5;0,95;0,93542;0,8883700000000001
0,8883700000000001;0,7669699999999999;0,95;0,09194;bank;0,81214;baseline_dedpul;1,34394;0,83041;42023;1000;0,97898;5;0,95;0,90186;0,8875799999999999
0,8389700000000001;0,80748;0,95;0,14197;bank;0,57372;e1_en;3,01043;0,7542;42023;1000;0,9859899999999999;5;0,95;0,84247;0,88264
0,9105;0,73127;0,95;0,0749;bank;0,82529;e3_en;1,1406;0,85877;42023;1000;0,9742200000000001;5;0,95;0,9304100000000001;0,88787
0,94153;0,6157100000000001;0,95;0,0476;bank;0,9287200000000001;em_en;0,38852;0,9287299999999999;42023;1000;0,9613799999999999;5;0,95;0,9777299999999999;0,8883700000000001
0,94884;0,5208;0,95;0,0401;bank;0,9511799999999999;dedpul_poster;0,14276;0,95001;42023;1000;0,95199;5;0,95;0,99639;0,8884
0,9487899999999999;0,51898;0,95;0,040369999999999996;bank;0,95525;dedpul_GMM_poster;0,14352;0,95;42023;1000;0,9518200000000001;5;0,95;0,99654;0,8881100000000001
0,95;0,5;0,95;0,04011;bank;0,95052;dedpul_hist_poster;0,1429;0,95;42023;1000;0,95;5;0,95;1,0;0,8874299999999999
0,94884;0,5208;0,95;0,0401;bank;0,9511799999999999;dedpul_no_heur_poster;0,14277;0,95;42023;1000;0,95199;5;0,95;0,99639;0,88841
0,94884;0,5208;0,95;0,0401;bank;0,9511799999999999;baseline_dedpul_poster;0,14276;0,95001;42023;1000;0,95199;5;0,95;0,99639;0,8884
0,9449799999999999;0,57176;0,95;0,043989999999999994;bank;0,95;e1_en_poster;0,26905;0,9475100000000001;42023;1000;0,95696;5;0,95;0,98645;0,8883700000000001
0,9449799999999999;0,57176;0,95;0,043989999999999994;bank;0,95;e3_en_poster;0,26905;0,9475100000000001;42023;1000;0,95696;5;0,95;0,98645;0,8883700000000001
