accuracy;accuracy_balanced;alpha;brier_score;dataset;est_alpha;estimator;log_loss;mean_poster;n_mix;n_pos;precision;random_state;real_alpha;recall;roc
0,7913;0,7913;0,5;0,14113;pageblock;0,62059;e3_en;0,44641000000000003;0,6869;920;100;0,70938;1;0,5;0,9869600000000001;0,9582799999999999
0,51413;0,51413;0,5;0,34667;pageblock;0,8909999999999999;em_en;1,01768;0,90097;920;100;0,50717;1;0,5;1,0;0,9582799999999999
0,86739;0,86739;0,5;0,08388999999999999;pageblock;0,5189;dedpul;1,04433;0,5189;920;100;0,81066;2;0,5;0,9587;0,94586
0,86739;0,86739;0,5;0,08388999999999999;pageblock;0,5189;random_dedpul;1,04433;0,5189;920;100;0,81066;2;0,5;0,9587;0,94586
0,86413;0,86413;0,5;0,08776;pageblock;0,5803;baseline_dedpul;0,5917600000000001;0,5423399999999999;920;100;0,8051;2;0,5;0,9608700000000001;0,94731
0,88587;0,88587;0,5;0,08549;pageblock;0,24079;e1_en;0,69823;0,5413899999999999;920;100;0,846;2;0,5;0,9434799999999999;0,94831
0,7413;0,7413;0,5;0,16335;pageblock;0,64322;e3_en;0,59654;0,70901;920;100;0,66372;2;0,5;0,97826;0,94901
0,5;0,5;0,5;0,39114;pageblock;0,922;em_en;1,27815;0,93299;920;100;0,5;2;0,5;0,9978299999999999;0,94891
0,9032600000000001;0,9032600000000001;0,5;0,08738;pageblock;0,4225;dedpul;2,05235;0,4225;920;100;0,96491;3;0,5;0,83696;0,9333799999999999
0,9032600000000001;0,9032600000000001;0,5;0,08738;pageblock;0,4225;random_dedpul;2,05235;0,4225;920;100;0,96491;3;0,5;0,83696;0,9333799999999999
0,9097799999999999;0,9097799999999999;0,5;0,07405;pageblock;0,56645;baseline_dedpul;0,7893899999999999;0,46062;920;100;0,96088;3;0,5;0,85435;0,95305
0,91196;0,91196;0,5;0,07131;pageblock;0,08864;e1_en;0,9520000000000001;0,48916000000000004;920;100;0,91832;3;0,5;0,90435;0,95276
0,76957;0,76957;0,5;0,14534;pageblock;0,62158;e3_en;0,6029;0,68923;920;100;0,69255;3;0,5;0,96957;0,95445
0,5010899999999999;0,5010899999999999;0,5;0,48753;pageblock;0,99246;em_en;2,32532;0,9924700000000001;920;100;0,50054;3;0,5;1,0;0,95444
0,8945700000000001;0,8945700000000001;0,5;0,07902999999999999;pageblock;0,45991000000000004;dedpul;0,84091;0,45991000000000004;920;100;0,9024399999999999;4;0,5;0,8847799999999999;0,9512200000000001
0,8945700000000001;0,8945700000000001;0,5;0,07902999999999999;pageblock;0,45991000000000004;random_dedpul;0,84091;0,45991000000000004;920;100;0,9024399999999999;4;0,5;0,8847799999999999;0,9512200000000001
0,8945700000000001;0,8945700000000001;0,5;0,07912000000000001;pageblock;0,59233;baseline_dedpul;0,34499;0,53499;920;100;0,8757799999999999;4;0,5;0,9195700000000001;0,95547
0,89565;0,89565;0,5;0,07739;pageblock;0,14109000000000002;e1_en;0,5959300000000001;0,49918999999999997;920;100;0,88235;4;0,5;0,91304;0,9554299999999999
0,78804;0,78804;0,5;0,14087;pageblock;0,60243;e3_en;0,43282;0,68615;920;100;0,70736;4;0,5;0,98261;0,9587200000000001
0,50326;0,50326;0,5;0,44498999999999994;pageblock;0,9640000000000001;em_en;1,5688799999999998;0,96716;920;100;0,50164;4;0,5;1,0;0,9587200000000001
0,86739;0,86739;0,5;0,10137;pageblock;0,4759;dedpul;1,6086;0,47591000000000006;920;100;0,83399;5;0,5;0,9173899999999999;0,9279700000000001
0,86739;0,86739;0,5;0,10137;pageblock;0,4759;random_dedpul;1,6086;0,47591000000000006;920;100;0,83399;5;0,5;0,9173899999999999;0,9279700000000001
0,85435;0,85435;0,5;0,1041;pageblock;0,59459;baseline_dedpul;1,04846;0,50366;920;100;0,80871;5;0,5;0,9282600000000001;0,9378
0,8554299999999999;0,8554299999999999;0,5;0,10056;pageblock;0,23056999999999997;e1_en;0,82178;0,5414399999999999;920;100;0,81262;5;0,5;0,92391;0,9385399999999999
0,76739;0,76739;0,5;0,16771;pageblock;0,6553800000000001;e3_en;0,6431;0,7120000000000001;920;100;0,6875;5;0,5;0,9804299999999999;0,9407399999999999
0,68913;0,68913;0,5;0,19917;pageblock;0,7170000000000001;em_en;0,72702;0,75755;920;100;0,61853;5;0,5;0,9869600000000001;0,9406899999999999
0,8358700000000001;0,8358700000000001;0,5;0,10132000000000001;pageblock;0,53562;dedpul;0,61784;0,53563;920;100;0,7650100000000001;6;0,5;0,96957;0,93475
0,8358700000000001;0,8358700000000001;0,5;0,10132000000000001;pageblock;0,53562;random_dedpul;0,61784;0,53563;920;100;0,7650100000000001;6;0,5;0,96957;0,93475
0,825;0,825;0,5;0,10958;pageblock;0,60927;baseline_dedpul;0,48013;0,58275;920;100;0,7521100000000001;6;0,5;0,96957;0,9356
0,86087;0,86087;0,5;0,10296;pageblock;0,23201999999999998;e1_en;0,51558;0,57086;920;100;0,8062699999999999;6;0,5;0,95;0,9411299999999999
0,74674;0,74674;0,5;0,1789;pageblock;0,67345;e3_en;0,61039;0,7277899999999999;920;100;0,66569;6;0,5;0,9913;0,9423299999999999
0,5010899999999999;0,5010899999999999;0,5;0,47972;pageblock;0,988;em_en;2,1863099999999998;0,98835;920;100;0,50054;6;0,5;1,0;0,94231
0,8913;0,8913;0,5;0,09982;pageblock;0,44392;dedpul;2,34151;0,44393;920;100;0,93689;7;0,5;0,8391299999999999;0,9182600000000001
0,8913;0,8913;0,5;0,09982;pageblock;0,44392;random_dedpul;2,34151;0,44393;920;100;0,93689;7;0,5;0,8391299999999999;0,9182600000000001
0,89565;0,89565;0,5;0,08878;pageblock;0,5785399999999999;baseline_dedpul;0,7441300000000001;0,46613000000000004;920;100;0,9333299999999999;7;0,5;0,8521700000000001;0,9525600000000001
0,89674;0,89674;0,5;0,07528;pageblock;0,17127;e1_en;0,67401;0,48395;920;100;0,8993399999999999;7;0,5;0,8934799999999999;0,9545299999999999
0,81196;0,81196;0,5;0,13539;pageblock;0,6423300000000001;e3_en;0,43699;0,68458;920;100;0,73258;7;0,5;0,98261;0,9590200000000001
0,75652;0,75652;0,5;0,15669;pageblock;0,684;em_en;0,48783000000000004;0,71649;920;100;0,67456;7;0,5;0,9913;0,9590200000000001
0,8771700000000001;0,8771700000000001;0,5;0,0967;pageblock;0,47798;dedpul;1,6527599999999998;0,47798;920;100;0,88641;8;0,5;0,8652200000000001;0,9280700000000001
0,8771700000000001;0,8771700000000001;0,5;0,0967;pageblock;0,47798;random_dedpul;1,6527599999999998;0,47798;920;100;0,88641;8;0,5;0,8652200000000001;0,9280700000000001
0,86739;0,86739;0,5;0,10013999999999999;pageblock;0,64969;baseline_dedpul;1,55954;0,5149699999999999;920;100;0,8300799999999999;8;0,5;0,92391;0,92937
0,86739;0,86739;0,5;0,10211;pageblock;0,1882;e1_en;0,86477;0,54052;920;100;0,825;8;0,5;0,93261;0,93619
0,78696;0,78696;0,5;0,15569000000000002;pageblock;0,6211899999999999;e3_en;0,65672;0,69245;920;100;0,7095199999999999;8;0,5;0,9717399999999999;0,93896
0,50761;0,50761;0,5;0,3781;pageblock;0,9129999999999999;em_en;1,23902;0,9243299999999999;920;100;0,50383;8;0,5;1,0;0,93895
0,8728299999999999;0,8728299999999999;0,5;0,10889000000000001;pageblock;0,49937;dedpul;1,45071;0,49937;920;100;0,8580399999999999;9;0,5;0,8934799999999999;0,92311
0,8728299999999999;0,8728299999999999;0,5;0,10889000000000001;pageblock;0,49937;random_dedpul;1,45071;0,49937;920;100;0,8580399999999999;9;0,5;0,8934799999999999;0,92311
0,8597799999999999;0,8597799999999999;0,5;0,10812999999999999;pageblock;0,64194;baseline_dedpul;1,16134;0,52587;920;100;0,8277200000000001;9;0,5;0,9087;0,92932
0,8663;0,8663;0,5;0,10287;pageblock;0,22314;e1_en;0,73423;0,53172;920;100;0,82342;9;0,5;0,93261;0,93269
0,79565;0,79565;0,5;0,15091;pageblock;0,60707;e3_en;0,47584;0,6785899999999999;920;100;0,71795;9;0,5;0,97391;0,93405
0,50326;0,50326;0,5;0,41008;pageblock;0,937;em_en;1,3340299999999998;0,94491;920;100;0,50164;9;0,5;1,0;0,93405
0,88889;0,86492;0,25;0,08891;pageblock;0,29024;dedpul;0,77062;0,29024;612;101;0,75758;0;0,25;0,81699;0,9337799999999999
0,88889;0,86492;0,25;0,08891;pageblock;0,29024;random_dedpul;0,77062;0,29024;612;101;0,75758;0;0,25;0,81699;0,9337799999999999
0,87745;0,8638299999999999;0,25;0,09974;pageblock;0,43006000000000005;baseline_dedpul;0,6519699999999999;0,34225;612;101;0,7191;0;0,25;0,8366;0,9389700000000001
0,8284299999999999;0,8573;0,25;0,11191;pageblock;0,0;e1_en;0,45168;0,36295;612;101;0,60345;0;0,25;0,9150299999999999;0,93774
0,65196;0,7658;0,25;0,23078;pageblock;0,50127;e3_en;0,7418399999999999;0,58816;612;101;0,41758;0;0,25;0,99346;0,93934
0,26634;0,51089;0,25;0,53846;pageblock;0,858;em_en;1,6448599999999998;0,87313;612;101;0,25415;0;0,25;1,0;0,93934
0,87908;0,81917;0,25;0,15397;pageblock;0,47884;dedpul;0,60633;0,47885;612;101;0,79259;1;0,25;0,69935;0,93671
0,87908;0,81917;0,25;0,15397;pageblock;0,47884;random_dedpul;0,60633;0,47885;612;101;0,79259;1;0,25;0,69935;0,93671
0,8839899999999999;0,80937;0,25;0,09422;pageblock;0,27871;baseline_dedpul;0,44017;0,29753;612;101;0,84167;1;0,25;0,66013;0,93671
0,87582;0,8453200000000001;0,25;0,08711;pageblock;0,00971;e1_en;0,33726;0,28359;612;101;0,7362;1;0,25;0,7843100000000001;0,93909
0,69608;0,79303;0,25;0,18627;pageblock;0,47328000000000003;e3_en;0,5615100000000001;0,5295300000000001;612;101;0,45075;1;0,25;0,98693;0,94032
0,25327;0,5021800000000001;0,25;0,61392;pageblock;0,9179999999999999;em_en;1,8924;0,91971;612;101;0,25082;1;0,25;1,0;0,94032
0,80882;0,8289799999999999;0,25;0,13990999999999998;pageblock;0,389;dedpul;0,68867;0,39586;612;101;0,57826;2;0,25;0,8692799999999999;0,9003399999999999
0,80882;0,8289799999999999;0,25;0,13990999999999998;pageblock;0,389;random_dedpul;0,68867;0,39586;612;101;0,57826;2;0,25;0,8692799999999999;0,9003399999999999
0,80882;0,8289799999999999;0,25;0,13994;pageblock;0,38909;baseline_dedpul;0,68874;0,39593;612;101;0,57826;2;0,25;0,8692799999999999;0,90038
0,83824;0,8268;0,25;0,12197999999999999;pageblock;0,0;e1_en;0,703;0,332;612;101;0,64062;2;0,25;0,80392;0,89802
0,65359;0,76035;0,25;0,22299000000000002;pageblock;0,47953999999999997;e3_en;0,78794;0,55995;612;101;0,41736999999999996;2;0,25;0,9738600000000001;0,90004
0,2549;0,50327;0,25;0,5290100000000001;pageblock;0,845;em_en;1,65162;0,8642;612;101;0,25123;2;0,25;1,0;0,90004
0,8807200000000001;0,78105;0,25;0,09609;pageblock;0,18439;dedpul;1,07525;0,1844;612;101;0,9081600000000001;3;0,25;0,5817;0,91058
0,8807200000000001;0,78105;0,25;0,09609;pageblock;0,18439;random_dedpul;1,07525;0,1844;612;101;0,9081600000000001;3;0,25;0,5817;0,91058
0,8839899999999999;0,7875800000000001;0,25;0,09493;pageblock;0,34974;baseline_dedpul;0,5915;0,30062;612;101;0,91;3;0,25;0,59477;0,91204
0,87092;0,8594799999999999;0,25;0,09527000000000001;pageblock;0,0;e1_en;0,72259;0,30038000000000004;612;101;0,7033;3;0,25;0,8366;0,9158700000000001
0,62255;0,7309399999999999;0,25;0,22482;pageblock;0,50536;e3_en;0,79655;0,5713600000000001;612;101;0,39402;3;0,25;0,94771;0,91412
0,25;0,49782;0,25;0,55543;pageblock;0,867;em_en;1,58416;0,8801399999999999;612;101;0,24918;3;0,25;0,99346;0,91389
0,8415;0,7440100000000001;0,25;0,1192;pageblock;0,19014;dedpul;2,1137599999999996;0,19014;612;101;0,75;4;0,25;0,54902;0,84488
0,8415;0,7440100000000001;0,25;0,1192;pageblock;0,19014;random_dedpul;2,1137599999999996;0,19014;612;101;0,75;4;0,25;0,54902;0,84488
0,8594799999999999;0,8235299999999999;0,25;0,1419;pageblock;0,50047;baseline_dedpul;0,5244800000000001;0,42446000000000006;612;101;0,70552;4;0,25;0,75163;0,88559
0,85621;0,82571;0,25;0,10062;pageblock;0,0;e1_en;0,46175;0,27965;612;101;0,69231;4;0,25;0,76471;0,9144100000000001
0,69771;0,79194;0,25;0,20817;pageblock;0,46408;e3_en;0,65887;0,54998;612;101;0,45181000000000004;4;0,25;0,98039;0,91438
0,25163;0,5010899999999999;0,25;0,72725;pageblock;0,98655;em_en;3,2943800000000003;0,98656;612;101;0,25040999999999997;4;0,25;1,0;0,91428
0,80065;0,8235299999999999;0,25;0,14624;pageblock;0,32794;dedpul;1,76977;0,32794;612;101;0,56596;5;0,25;0,8692799999999999;0,86598
0,80065;0,8235299999999999;0,25;0,14624;pageblock;0,32794;random_dedpul;1,76977;0,32794;612;101;0,56596;5;0,25;0,8692799999999999;0,86598
0,7941199999999999;0,81917;0,25;0,16094;pageblock;0,5393100000000001;baseline_dedpul;1,5609899999999999;0,35358;612;101;0,5564899999999999;5;0,25;0,8692799999999999;0,87659
0,81209;0,8268;0,25;0,13254000000000002;pageblock;0,0;e1_en;0,61866;0,35115999999999997;612;101;0,58482;5;0,25;0,85621;0,8974799999999999
0,64542;0,75708;0,25;0,24439;pageblock;0,49556000000000006;e3_en;0,84477;0,58995;612;101;0,41208999999999996;5;0,25;0,98039;0,89641
0,25327;0,5021800000000001;0,25;0,68023;pageblock;0,95594;em_en;2,56522;0,9601200000000001;612;101;0,25082;5;0,25;1,0;0,89635
0,76144;0,82571;0,25;0,13677999999999998;pageblock;0,3819;dedpul;0,46124;0,38190999999999997;612;101;0,5122800000000001;6;0,25;0,95425;0,90741
0,76144;0,82571;0,25;0,13677999999999998;pageblock;0,3819;random_dedpul;0,46124;0,38190999999999997;612;101;0,5122800000000001;6;0,25;0,95425;0,90741
0,76307;0,8289799999999999;0,25;0,14209000000000002;pageblock;0,40662;baseline_dedpul;0,47405;0,39323;612;101;0,51399;6;0,25;0,96078;0,90736
0,81209;0,83115;0,25;0,12719;pageblock;0,03092;e1_en;0,49651000000000006;0,35531999999999997;612;101;0,58333;6;0,25;0,8692799999999999;0,9073899999999999
0,64052;0,75817;0,25;0,23561999999999997;pageblock;0,53488;e3_en;0,7139300000000001;0,5744100000000001;612;101;0,4097;6;0,25;0,99346;0,90976
0,25163;0,5010899999999999;0,25;0,67062;pageblock;0,9540000000000001;em_en;2,40902;0,95531;612;101;0,25040999999999997;6;0,25;1,0;0,90976
0,88889;0,83878;0,25;0,09279;pageblock;0,18861;dedpul;1,63665;0,18861;612;101;0,80142;7;0,25;0,73856;0,89194
0,88889;0,83878;0,25;0,09279;pageblock;0,18861;random_dedpul;1,63665;0,18861;612;101;0,80142;7;0,25;0,73856;0,89194
0,88889;0,87146;0,25;0,08831;pageblock;0,55175;baseline_dedpul;0,43628;0,33934000000000003;612;101;0,74854;7;0,25;0,8366;0,94524
0,8856200000000001;0,8605700000000001;0,25;0,07833;pageblock;0,0;e1_en;0,40233;0,26255;612;101;0,75152;7;0,25;0,8104600000000001;0,9435
0,7941199999999999;0,85621;0,25;0,17737;pageblock;0,47103;e3_en;0,54169;0,53023;612;101;0,54945;7;0,25;0,98039;0,9441799999999999
0,32843;0,55229;0,25;0,33132;pageblock;0,682;em_en;0,8917700000000001;0,70912;612;101;0,27128;7;0,25;1,0;0,9441799999999999
0,8643799999999999;0,77887;0,25;0,10282999999999999;pageblock;0,22834000000000002;dedpul;1,2598799999999999;0,22834000000000002;612;101;0,80172;8;0,25;0,6078399999999999;0,9052399999999999
0,8643799999999999;0,77887;0,25;0,10282999999999999;pageblock;0,22834000000000002;random_dedpul;1,2598799999999999;0,22834000000000002;612;101;0,80172;8;0,25;0,6078399999999999;0,9052399999999999
0,8594799999999999;0,85621;0,25;0,11338;pageblock;0,51267;baseline_dedpul;1,2824200000000001;0,31817;612;101;0,6735800000000001;8;0,25;0,84967;0,90454
0,83824;0,8529399999999999;0,25;0,11762;pageblock;0,0;e1_en;0,65282;0,33571;612;101;0,625;8;0,25;0,88235;0,9126799999999999
0,72549;0,80392;0,25;0,19675;pageblock;0,48052;e3_en;0,63978;0,52851;612;101;0,47573000000000004;8;0,25;0,96078;0,91969
0,71732;0,80065;0,25;0,20307999999999998;pageblock;0,495;em_en;0,6584800000000001;0,5404100000000001;612;101;0,46835;8;0,25;0,9673200000000001;0,91969
0,8104600000000001;0,77778;0,25;0,12554;pageblock;0,27588;dedpul;1,23729;0,27589;612;101;0,60221;9;0,25;0,7124199999999999;0,86724
0,8104600000000001;0,77778;0,25;0,12554;pageblock;0,27588;random_dedpul;1,23729;0,27589;612;101;0,60221;9;0,25;0,7124199999999999;0,86724
0,80229;0,79194;0,25;0,13175;pageblock;0,41762;baseline_dedpul;0,7965300000000001;0,31763;612;101;0,57843;9;0,25;0,7712399999999999;0,8815299999999999
0,79575;0,79847;0,25;0,13648;pageblock;0,0;e1_en;0,71348;0,3339;612;101;0,5642199999999999;9;0,25;0,80392;0,8823700000000001
0,6781;0,77015;0,25;0,22234;pageblock;0,48736999999999997;e3_en;0,66433;0,54966;612;101;0,43451999999999996;9;0,25;0,95425;0,887
0,45915;0,63725;0,25;0,32841;pageblock;0,6579999999999999;em_en;0,94091;0,69276;612;101;0,31535;9;0,25;0,99346;0,887
0,84583;0,60307;0,05;0,08711;pageblock;0,13527999999999998;dedpul;0,73307;0,13527999999999998;480;104;0,12120999999999998;0;0,05;0,33333;0,73501
0,84583;0,60307;0,05;0,08711;pageblock;0,13527999999999998;random_dedpul;0,73307;0,13527999999999998;480;104;0,12120999999999998;0;0,05;0,33333;0,73501
0,7416699999999999;0,72588;0,05;0,19179000000000002;pageblock;0,50953;baseline_dedpul;0,59931;0,39350999999999997;480;104;0,12687;0;0,05;0,70833;0,79875
0,8125;0,66447;0,05;0,12233;pageblock;0,0;e1_en;0,36614;0,21364;480;104;0,13333;0;0,05;0,5;0,8012600000000001
0,5375;0,71711;0,05;0,2956;pageblock;0,4606;e3_en;0,8349200000000001;0,51875;480;104;0,09091;0;0,05;0,9166700000000001;0,8012600000000001
0,06667000000000001;0,50877;0,05;0,6393300000000001;pageblock;0,804;em_en;1,7674299999999998;0,81566;480;104;0,05085;0;0,05;1,0;0,8012600000000001
0,93125;0,5098699999999999;0,05;0,05952999999999999;pageblock;0,03281;dedpul;0,73072;0,03282;480;104;0,09091;1;0,05;0,04167;0,77051
0,93125;0,5098699999999999;0,05;0,05952999999999999;pageblock;0,03281;random_dedpul;0,73072;0,03282;480;104;0,09091;1;0,05;0,04167;0,77051
0,93542;0,5515399999999999;0,05;0,07795;pageblock;0,30322;baseline_dedpul;0,31389;0,18955999999999998;480;104;0,23076999999999998;1;0,05;0,125;0,82086
0,8854200000000001;0,74232;0,05;0,0919;pageblock;0,0;e1_en;0,2934;0,20586999999999997;480;104;0,23729;1;0,05;0,58333;0,8294
0,58333;0,70175;0,05;0,23601;pageblock;0,3856;e3_en;0,66263;0,46133;480;104;0,09258999999999999;1;0,05;0,8333299999999999;0,8294
0,07708;0,51425;0,05;0,60674;pageblock;0,779;em_en;1,59814;0,79465;480;104;0,05139;1;0,05;1,0;0,8294
0,875;0,61842;0,05;0,08105;pageblock;0,10835;dedpul;1,0296299999999998;0,10835999999999998;480;104;0,15385;2;0,05;0,33333;0,73159
0,875;0,61842;0,05;0,08105;pageblock;0,10835;random_dedpul;1,0296299999999998;0,10835999999999998;480;104;0,15385;2;0,05;0,33333;0,73159
0,8708299999999999;0,61623;0,05;0,09681000000000001;pageblock;0,25905;baseline_dedpul;0,63877;0,18716;480;104;0,14815;2;0,05;0,33333;0,77869
0,8041699999999999;0,67982;0,05;0,13508;pageblock;0,0;e1_en;0,48761000000000004;0,24120999999999998;480;104;0,13542;2;0,05;0,54167;0,78637
0,62292;0,72259;0,05;0,24100000000000002;pageblock;0,3531;e3_en;0,72127;0,43882;480;104;0,10152;2;0,05;0,8333299999999999;0,79386
0,05417;0,5021899999999999;0,05;0,7669699999999999;pageblock;0,888;em_en;2,35493;0,8983200000000001;480;104;0,050210000000000005;2;0,05;1,0;0,79386
0,9208299999999999;0,52412;0,05;0,05993;pageblock;0,0387;dedpul;1,4287100000000001;0,03871;480;104;0,11110999999999999;3;0,05;0,08333;0,52993
0,9208299999999999;0,52412;0,05;0,05993;pageblock;0,0387;random_dedpul;1,4287100000000001;0,03871;480;104;0,11110999999999999;3;0,05;0,08333;0,52993
0,8854200000000001;0,52522;0,05;0,14205;pageblock;0,4309;baseline_dedpul;0,52153;0,3156;480;104;0,08108;3;0,05;0,125;0,45518000000000003
0,8604200000000001;0,5515399999999999;0,05;0,10597999999999999;pageblock;0,0;e1_en;1,0724799999999999;0,18295;480;104;0,09434;3;0,05;0,20833000000000002;0,43246999999999997
0,55;0,46711;0,05;0,25336;pageblock;0,39939;e3_en;0,76584;0,45698999999999995;480;104;0,04286;3;0,05;0,375;0,44038
0,052079999999999994;0,5011;0,05;0,8385600000000001;pageblock;0,935;em_en;2,75212;0,93795;480;104;0,0501;3;0,05;1,0;0,43978
0,94375;0,49671000000000004;0,05;0,059289999999999995;pageblock;0,0287;dedpul;1,57325;0,0287;480;104;0,0;4;0,05;0,0;0,50037
0,94375;0,49671000000000004;0,05;0,059289999999999995;pageblock;0,0287;random_dedpul;1,57325;0,0287;480;104;0,0;4;0,05;0,0;0,50037
0,8625;0,47368000000000005;0,05;0,08119;pageblock;0,42201000000000005;baseline_dedpul;0,2929;0,13265;480;104;0,02273;4;0,05;0,04167;0,57552
0,8625;0,49341999999999997;0,05;0,10535;pageblock;0,0;e1_en;0,6645800000000001;0,16945;480;104;0,04348;4;0,05;0,08333;0,58032
0,5541699999999999;0,56798;0,05;0,25501;pageblock;0,43043000000000003;e3_en;0,7199;0,46416999999999997;480;104;0,06422;4;0,05;0,58333;0,5985
0,05625;0,50329;0,05;0,7359600000000001;pageblock;0,87676;em_en;2,1217599999999996;0,87677;480;104;0,05031;4;0,05;1,0;0,5985
0,84583;0,54386;0,05;0,12418;pageblock;0,12095999999999998;dedpul;1,6255600000000001;0,12095999999999998;480;104;0,08333;5;0,05;0,20833000000000002;0,5482899999999999
0,84583;0,54386;0,05;0,12418;pageblock;0,12095999999999998;random_dedpul;1,6255600000000001;0,12095999999999998;480;104;0,08333;5;0,05;0,20833000000000002;0,5482899999999999
0,8395799999999999;0,5603100000000001;0,05;0,1454;pageblock;0,36518;baseline_dedpul;0,9468700000000001;0,21131999999999998;480;104;0,09231;5;0,05;0,25;0,5422100000000001
0,79792;0,55811;0,05;0,14445999999999998;pageblock;0,0;e1_en;1,1071600000000001;0,20382999999999998;480;104;0,08046;5;0,05;0,29167;0,5211100000000001
0,63125;0,5098699999999999;0,05;0,26178;pageblock;0,39525;e3_en;0,77359;0,45707;480;104;0,052629999999999996;5;0,05;0,375;0,5572
0,11875;0,53618;0,05;0,47308;pageblock;0,6609999999999999;em_en;1,2909700000000002;0,68737;480;104;0,053689999999999995;5;0,05;1,0;0,5572
0,9125;0,57895;0,05;0,07101;pageblock;0,09237999999999999;dedpul;0,73869;0,09239;480;104;0,17857;6;0,05;0,20833000000000002;0,7908
0,9125;0,57895;0,05;0,07101;pageblock;0,09237999999999999;random_dedpul;0,73869;0,09239;480;104;0,17857;6;0,05;0,20833000000000002;0,7908
0,90417;0,6140399999999999;0,05;0,11366;pageblock;0,36130999999999996;baseline_dedpul;0,81514;0,25582;480;104;0,19444;6;0,05;0,29167;0,80053
0,85208;0,66557;0,05;0,10429000000000001;pageblock;0,0;e1_en;0,37467;0,18993;480;104;0,15942;6;0,05;0,45833;0,81492
0,61875;0,7598699999999999;0,05;0,23351999999999998;pageblock;0,4316;e3_en;0,6714899999999999;0,43738;480;104;0,10837000000000001;6;0,05;0,9166700000000001;0,8254799999999999
0,52083;0,7478100000000001;0,05;0,29168;pageblock;0,51661;em_en;0,8165399999999999;0,51662;480;104;0,09449;6;0,05;1,0;0,8254799999999999
0,94375;0,49671000000000004;0,05;0,05172;pageblock;0,016669999999999997;dedpul;1,3204799999999999;0,016669999999999997;480;104;0,0;7;0,05;0,0;0,6662100000000001
0,94375;0,49671000000000004;0,05;0,05172;pageblock;0,016669999999999997;random_dedpul;1,3204799999999999;0,016669999999999997;480;104;0,0;7;0,05;0,0;0,6662100000000001
0,94375;0,49671000000000004;0,05;0,04931;pageblock;0,20976;baseline_dedpul;0,43077;0,06162;480;104;0,0;7;0,05;0,0;0,75713
0,91458;0,67873;0,05;0,07375;pageblock;0,0;e1_en;0,31559;0,1488;480;104;0,27026999999999995;7;0,05;0,41667;0,76403
0,7104199999999999;0,65022;0,05;0,21073000000000003;pageblock;0,39221;e3_en;0,613;0,43481000000000003;480;104;0,0979;7;0,05;0,58333;0,768
0,15417;0,55482;0,05;0,3941;pageblock;0,613;em_en;1,0209700000000002;0,6332;480;104;0,055810000000000005;7;0,05;1,0;0,768
0,90833;0,53728;0,05;0,09237999999999999;pageblock;0,11327000000000001;dedpul;1,4729700000000001;0,11327000000000001;480;104;0,11538;8;0,05;0,125;0,67357
0,90833;0,53728;0,05;0,09237999999999999;pageblock;0,11327000000000001;random_dedpul;1,4729700000000001;0,11327000000000001;480;104;0,11538;8;0,05;0,125;0,67357
0,81875;0,66776;0,05;0,10374000000000001;pageblock;0,27504;baseline_dedpul;1,0489899999999999;0,14444;480;104;0,13793;8;0,05;0,5;0,7611
0,81042;0,66338;0,05;0,12129000000000001;pageblock;0,0;e1_en;0,43159;0,19763;480;104;0,13187000000000001;8;0,05;0,5;0,78618
0,68542;0,71601;0,05;0,23462;pageblock;0,38697;e3_en;0,7721899999999999;0,43881000000000003;480;104;0,11043;8;0,05;0,75;0,77682
0,0625;0,50658;0,05;0,6167;pageblock;0,7909999999999999;em_en;1,6966700000000001;0,80307;480;104;0,05063;8;0,05;1,0;0,77778
0,88333;0,60307;0,05;0,09183999999999999;pageblock;0,08503;dedpul;1,25666;0,08503;480;104;0,15217;9;0,05;0,29167;0,61687
0,88333;0,60307;0,05;0,09183999999999999;pageblock;0,08503;random_dedpul;1,25666;0,08503;480;104;0,15217;9;0,05;0,29167;0,61687
0,8541700000000001;0,60746;0,05;0,13501;pageblock;0,45118;baseline_dedpul;0,8214299999999999;0,21853000000000003;480;104;0,12903;9;0,05;0,33333;0,6615
0,81042;0,64364;0,05;0,13898;pageblock;0,0;e1_en;0,81529;0,21233000000000002;480;104;0,1236;9;0,05;0,45833;0,66813
0,5875;0,60526;0,05;0,26498;pageblock;0,42585;e3_en;0,78177;0,46128;480;104;0,07353;9;0,05;0,625;0,6661199999999999
0,05832999999999999;0,50439;0,05;0,61252;pageblock;0,79;em_en;1,70363;0,7978;480;104;0,05042;9;0,05;1,0;0,6661199999999999
0,99975;0,9975;0,95;0,00011;shuttle;0,94947;dedpul;0,00088;0,9494799999999999;4000;1000;0,99974;0;0,95;1,0;1,0
0,99975;0,9975;0,95;0,00011;shuttle;0,94947;random_dedpul;0,00088;0,9494799999999999;4000;1000;0,99974;0;0,95;1,0;1,0
0,99975;0,99987;0,95;0,00016;shuttle;0,8856700000000001;baseline_dedpul;0,00162;0,9485;4000;1000;1,0;0;0,95;0,99974;1,0
0,99875;0,9875;0,95;0,00116;shuttle;0,93347;e1_en;0,0042;0,9524299999999999;4000;1000;0,99869;0;0,95;1,0;1,0
0,99975;0,99987;0,95;0,0006900000000000001;shuttle;0,48281;e3_en;0,0032600000000000003;0,9475100000000001;4000;1000;1,0;0;0,95;0,99974;1,0
