accuracy;accuracy_balanced;alpha;brier_score;cons_alpha;distribution;dmu;ds;est_alpha;estimator;log_loss;mae;mean_poster;precision;random_state;recall;rmse;roc
0,94;0,9306700000000001;0,25;0,0468;0,24541999999999997;laplace;4;1;0,40156;baseline_dedpul;0,34136;0,0184;0,24965;0,85714;9;0,912;0,03556;0,97034
0,94;0,9269299999999999;0,25;0,05051;0,24541999999999997;laplace;4;1;0,12175;e1_en;0,34238;0,04178;0,22396;0,86482;9;0,9008;0,07304;0,9705799999999999
0,9336;0,93227;0,25;0,053529999999999994;0,24541999999999997;laplace;4;1;0,2675;e3_en;0,19568;0,06597;0,27535;0,8264600000000001;9;0,9296;0,08847999999999999;0,9762799999999999
0,9344;0,9312;0,25;0,05198;0,24541999999999997;laplace;4;1;0,24100000000000002;em_en;0,1952;0,05015;0,25561;0,83165;9;0,9248;0,07935;0,9761299999999999
0,9352;0,9352;0,5;0,05801;0,49083999999999994;laplace;4;1;0,47533000000000003;dedpul;0,93019;0,03393;0,47534;0,93381;0;0,9368;0,07345;0,96275
0,9352;0,9352;0,5;0,05801;0,49083999999999994;laplace;4;1;0,47533000000000003;random_dedpul;0,93019;0,03393;0,47534;0,93381;0;0,9368;0,07345;0,96275
0,9328;0,9328;0,5;0,05993;0,49083999999999994;laplace;4;1;0,63471;baseline_dedpul;0,47105;0,05464;0,53827;0,92868;0;0,9376;0,09105;0,96634
0,932;0,932;0,5;0,055760000000000004;0,49083999999999994;laplace;4;1;0,40647;e1_en;0,63485;0,027000000000000003;0,49137;0,91991;0;0,9464;0,05248;0,9658100000000001
0,9224;0,9224;0,5;0,062060000000000004;0,49083999999999994;laplace;4;1;0,5404100000000001;e3_en;0,2546;0,056670000000000005;0,54064;0,8958;0;0,956;0,10053;0,9672299999999999
0,9228;0,9228;0,5;0,06234;0,49083999999999994;laplace;4;1;0,54289;em_en;0,24331;0,05852;0,5429;0,8958799999999999;0;0,9568;0,10227;0,96724
0,9272;0,9272;0,5;0,060270000000000004;0,49083999999999994;laplace;4;1;0,47828000000000004;dedpul;0,9053200000000001;0,03017;0,47828999999999994;0,92314;1;0,932;0,05315;0,95995
0,9272;0,9272;0,5;0,060270000000000004;0,49083999999999994;laplace;4;1;0,47828000000000004;random_dedpul;0,9053200000000001;0,03017;0,47828999999999994;0,92314;1;0,932;0,05315;0,95995
0,9272;0,9272;0,5;0,06006;0,49083999999999994;laplace;4;1;0,60412;baseline_dedpul;0,37801999999999997;0,0303;0,51449;0,9218;1;0,9336;0,05264;0,9681799999999999
0,9228;0,9228;0,5;0,05972;0,49083999999999994;laplace;4;1;0,38006999999999996;e1_en;0,63318;0,027719999999999998;0,4814;0,91001;1;0,9384;0,03995;0,9661799999999999
0,9152;0,9152;0,5;0,0624;0,49083999999999994;laplace;4;1;0,51448;e3_en;0,24577;0,04445;0,52098;0,88674;1;0,9520000000000001;0,07200000000000001;0,96909
0,9159999999999999;0,9159999999999999;0,5;0,06191;0,49083999999999994;laplace;4;1;0,503;em_en;0,32837;0,03731;0,51183;0,88981;1;0,9496;0,06592;0,96898
0,9296;0,9296;0,5;0,0588;0,49083999999999994;laplace;4;1;0,48291999999999996;dedpul;0,64969;0,03802;0,48293;0,9365899999999999;2;0,9216;0,07026;0,9643299999999999
0,9296;0,9296;0,5;0,0588;0,49083999999999994;laplace;4;1;0,48291999999999996;random_dedpul;0,64969;0,03802;0,48293;0,9365899999999999;2;0,9216;0,07026;0,9643299999999999
0,9328;0,9328;0,5;0,061560000000000004;0,49083999999999994;laplace;4;1;0,63622;baseline_dedpul;0,5535;0,048;0,5390199999999999;0,9253100000000001;2;0,9416;0,08262;0,9632700000000001
0,9296;0,9296;0,5;0,05703;0,49083999999999994;laplace;4;1;0,4122;e1_en;0,63476;0,019719999999999998;0,49149;0,9162799999999999;2;0,9456;0,032560000000000006;0,96495
0,9236;0,9236;0,5;0,060529999999999994;0,49083999999999994;laplace;4;1;0,5372;e3_en;0,27579000000000004;0,04177;0,53317;0,8984200000000001;2;0,9552;0,06702999999999999;0,9653299999999999
0,9244;0,9244;0,5;0,05942000000000001;0,49083999999999994;laplace;4;1;0,52099;em_en;0,42721000000000003;0,03271;0,521;0,9009799999999999;2;0,9536;0,05616;0,96525
0,9356;0,9356;0,5;0,0574;0,49083999999999994;laplace;4;1;0,47933000000000003;dedpul;1,15319;0,03394;0,47934;0,93386;3;0,9376;0,07801;0,9550700000000001
0,9356;0,9356;0,5;0,0574;0,49083999999999994;laplace;4;1;0,47933000000000003;random_dedpul;1,15319;0,03394;0,47934;0,93386;3;0,9376;0,07801;0,9550700000000001
0,9356;0,9356;0,5;0,06001;0,49083999999999994;laplace;4;1;0,6322399999999999;baseline_dedpul;0,36635;0,06682;0,5534100000000001;0,92976;3;0,9424;0,1011;0,96759
0,9324;0,9324;0,5;0,05388;0,49083999999999994;laplace;4;1;0,41925;e1_en;0,49181;0,026260000000000002;0,50048;0,9110299999999999;3;0,9584;0,04775;0,9683299999999999
0,9244;0,9244;0,5;0,06315;0,49083999999999994;laplace;4;1;0,56171;e3_en;0,28194;0,06805;0,55898;0,8926700000000001;3;0,9648;0,11359000000000001;0,9697399999999999
0,9256;0,9256;0,5;0,06118;0,49083999999999994;laplace;4;1;0,54815;em_en;0,28603;0,05876;0,54815;0,89525;3;0,9640000000000001;0,10342;0,97
0,9308;0,9308;0,5;0,05449;0,49083999999999994;laplace;4;1;0,49053;dedpul;0,92401;0,028010000000000004;0,49053;0,92169;4;0,9416;0,056979999999999996;0,96352
0,9308;0,9308;0,5;0,05449;0,49083999999999994;laplace;4;1;0,49053;random_dedpul;0,92401;0,028010000000000004;0,49053;0,92169;4;0,9416;0,056979999999999996;0,96352
0,9296;0,9296;0,5;0,05987000000000001;0,49083999999999994;laplace;4;1;0,64642;baseline_dedpul;0,3303;0,06143;0,55662;0,9099200000000001;4;0,9536;0,09525;0,97039
0,9276;0,9276;0,5;0,05269;0,49083999999999994;laplace;4;1;0,41646000000000005;e1_en;0,40515999999999996;0,027999999999999997;0,5039600000000001;0,9046200000000001;4;0,956;0,0507;0,9738600000000001
0,9168;0,9168;0,5;0,06591;0,49083999999999994;laplace;4;1;0,57402;e3_en;0,24558000000000002;0,07656;0,5685100000000001;0,87536;4;0,972;0,12675999999999998;0,9748600000000001
0,9184;0,9184;0,5;0,06257;0,49083999999999994;laplace;4;1;0,5535;em_en;0,27015;0,06277999999999999;0,5535;0,8800899999999999;4;0,9688;0,1117;0,97485
0,9324;0,9324;0,5;0,06217999999999999;0,49083999999999994;laplace;4;1;0,45693999999999996;dedpul;1,28808;0,04098;0,45693999999999996;0,9426700000000001;5;0,9208;0,08559;0,95437
0,9324;0,9324;0,5;0,06217999999999999;0,49083999999999994;laplace;4;1;0,45693999999999996;random_dedpul;1,28808;0,04098;0,45693999999999996;0,9426700000000001;5;0,9208;0,08559;0,95437
0,9312;0,9312;0,5;0,05917000000000001;0,49083999999999994;laplace;4;1;0,5746399999999999;baseline_dedpul;0,50076;0,03198;0,47546000000000005;0,93821;5;0,9232;0,06586;0,96688
0,9324;0,9324;0,5;0,05752;0,49083999999999994;laplace;4;1;0,37742;e1_en;0,8230700000000001;0,02735;0,46871999999999997;0,9293100000000001;5;0,9359999999999999;0,039189999999999996;0,96455
0,9264;0,9264;0,5;0,058710000000000005;0,49083999999999994;laplace;4;1;0,50781;e3_en;0,24128000000000002;0,03475;0,50655;0,9106299999999999;5;0,9456;0,05099;0,96945
0,9272;0,9272;0,5;0,05856;0,49083999999999994;laplace;4;1;0,50074;em_en;0,32506999999999997;0,031219999999999998;0,50075;0,9126700000000001;5;0,9448;0,047080000000000004;0,96929
0,9268;0,9268;0,5;0,06344;0,49083999999999994;laplace;4;1;0,47531;dedpul;1,18408;0,0287;0,47531999999999996;0,9292;6;0,924;0,06727000000000001;0,9532
0,9268;0,9268;0,5;0,06344;0,49083999999999994;laplace;4;1;0,47531;random_dedpul;1,18408;0,0287;0,47531999999999996;0,9292;6;0,924;0,06727000000000001;0,9532
0,9284;0,9284;0,5;0,06289;0,49083999999999994;laplace;4;1;0,62764;baseline_dedpul;0,38378;0,04822;0,53069;0,92265;6;0,9352;0,07925;0,96288
0,9232;0,9232;0,5;0,06047;0,49083999999999994;laplace;4;1;0,41197;e1_en;0,603;0,027010000000000003;0,49618999999999996;0,9063;6;0,9440000000000001;0,04999;0,96577
0,912;0,912;0,5;0,06702999999999999;0,49083999999999994;laplace;4;1;0,54888;e3_en;0,27597;0,061110000000000005;0,54624;0,8814799999999999;6;0,9520000000000001;0,10586;0,96678
0,9136;0,9136;0,5;0,06589;0,49083999999999994;laplace;4;1;0,5372899999999999;em_en;0,37933;0,054029999999999995;0,5373;0,8846700000000001;6;0,9512;0,09821;0,9664299999999999
0,9348;0,9348;0,5;0,05407000000000001;0,49083999999999994;laplace;4;1;0,47213;dedpul;0,98046;0,04432;0,47213999999999995;0,95329;7;0,9144;0,08631;0,9630700000000001
0,9348;0,9348;0,5;0,05407000000000001;0,49083999999999994;laplace;4;1;0,47213;random_dedpul;0,98046;0,04432;0,47213999999999995;0,95329;7;0,9144;0,08631;0,9630700000000001
0,9408;0,9408;0,5;0,05855;0,49083999999999994;laplace;4;1;0,68001;baseline_dedpul;0,43113999999999997;0,06079;0,55414;0,9373;7;0,9448;0,11187000000000001;0,9731
0,9408;0,9408;0,5;0,04798;0,49083999999999994;laplace;4;1;0,41627;e1_en;0,45926999999999996;0,01955;0,49038999999999994;0,9318200000000001;7;0,9512;0,03707;0,9718700000000001
0,9384;0,9384;0,5;0,05074;0,49083999999999994;laplace;4;1;0,53743;e3_en;0,20765;0,038189999999999995;0,5333899999999999;0,91896;7;0,9616;0,06609;0,9746799999999999
0,9404;0,9404;0,5;0,0495;0,49083999999999994;laplace;4;1;0,52027;em_en;0,24736;0,029339999999999998;0,52028;0,9224899999999999;7;0,9616;0,05488;0,97455
0,9312;0,9312;0,5;0,060289999999999996;0,49083999999999994;laplace;4;1;0,47188;dedpul;1,1326100000000001;0,03701;0,47188;0,94545;8;0,9152;0,08509;0,9572299999999999
0,9312;0,9312;0,5;0,060289999999999996;0,49083999999999994;laplace;4;1;0,47188;random_dedpul;1,1326100000000001;0,03701;0,47188;0,94545;8;0,9152;0,08509;0,9572299999999999
0,9316;0,9316;0,5;0,05773;0,49083999999999994;laplace;4;1;0,60775;baseline_dedpul;0,32853000000000004;0,03539;0,48589;0,9455;8;0,9159999999999999;0,06729;0,96485
0,9312;0,9312;0,5;0,054060000000000004;0,49083999999999994;laplace;4;1;0,39353;e1_en;0,5754;0,02221;0,48344;0,92109;8;0,9432;0,03512;0,9691799999999999
0,9268;0,9268;0,5;0,05836;0,49083999999999994;laplace;4;1;0,53408;e3_en;0,22834000000000002;0,05123;0,53673;0,9063200000000001;8;0,9520000000000001;0,08495;0,97149
0,9276;0,9276;0,5;0,057339999999999995;0,49083999999999994;laplace;4;1;0,523;em_en;0,2604;0,04459;0,528;0,90833;8;0,9512;0,07687999999999999;0,97157
0,922;0,922;0,5;0,06784;0,49083999999999994;laplace;4;1;0,48031;dedpul;1,28278;0,03614;0,48031999999999997;0,9156799999999999;9;0,9296;0,08256000000000001;0,9504100000000001
0,922;0,922;0,5;0,06784;0,49083999999999994;laplace;4;1;0,48031;random_dedpul;1,28278;0,03614;0,48031999999999997;0,9156799999999999;9;0,9296;0,08256000000000001;0,9504100000000001
0,9224;0,9224;0,5;0,0666;0,49083999999999994;laplace;4;1;0,61647;baseline_dedpul;0,5845600000000001;0,037000000000000005;0,51644;0,9144399999999999;9;0,932;0,07111;0,9607
0,9216;0,9216;0,5;0,06155;0,49083999999999994;laplace;4;1;0,3997;e1_en;0,70723;0,023790000000000002;0,48598;0,90664;9;0,94;0,03687;0,96316
0,9132;0,9132;0,5;0,06498;0,49083999999999994;laplace;4;1;0,52465;e3_en;0,31228;0,04074;0,52357;0,88689;9;0,9472;0,06817999999999999;0,9617
0,9136;0,9136;0,5;0,06465;0,49083999999999994;laplace;4;1;0,51786;em_en;0,38368;0,03683;0,5178699999999999;0,8881399999999999;9;0,9464;0,06426;0,9618700000000001
0,9296;0,92853;0,75;0,05585;0,73626;laplace;4;1;0,71186;dedpul;0,59408;0,03279;0,71186;0,9743200000000001;0;0,9306700000000001;0,07768;0,9684299999999999
0,9296;0,92853;0,75;0,05585;0,73626;laplace;4;1;0,71186;random_dedpul;0,59408;0,03279;0,71186;0,9743200000000001;0;0,9306700000000001;0,07768;0,9684299999999999
0,9384;0,93173;0,75;0,050710000000000005;0,73626;laplace;4;1;0,77815;baseline_dedpul;0,37464000000000003;0,026160000000000003;0,7419899999999999;0,9720200000000001;0;0,9450700000000001;0,06627000000000001;0,9690000000000001
0,94;0,93173;0,75;0,05143;0,73626;laplace;4;1;0,6289899999999999;e1_en;0,8176800000000001;0,029289999999999997;0,70907;0,97105;0;0,9482700000000001;0,06002999999999999;0,96746
0,9424;0,92;0,75;0,047389999999999995;0,73626;laplace;4;1;0,7538600000000001;e3_en;0,24078000000000002;0,02118;0,74842;0,9586600000000001;0;0,9648;0,06205;0,97046
0,9420000000000001;0,9218700000000001;0,75;0,04741;0,73626;laplace;4;1;0,7388;em_en;0,43249;0,01926;0,7388100000000001;0,9606;0;0,9621299999999999;0,05529;0,9704299999999999
0,9428;0,92453;0,75;0,04904;0,73626;laplace;4;1;0,7407600000000001;dedpul;0,5757;0,02189;0,7407600000000001;0,9626100000000001;1;0,9610700000000001;0,05321;0,96829
0,9428;0,92453;0,75;0,04904;0,73626;laplace;4;1;0,7407600000000001;random_dedpul;0,5757;0,02189;0,7407600000000001;0,9626100000000001;1;0,9610700000000001;0,05321;0,96829
0,9424;0,9226700000000001;0,75;0,054110000000000005;0,73626;laplace;4;1;0,81495;baseline_dedpul;0,38314000000000004;0,03739;0,77757;0,96111;1;0,9621299999999999;0,08626;0,96886
0,9424;0,9178700000000001;0,75;0,04842;0,73626;laplace;4;1;0,65535;e1_en;0,69382;0,01523;0,73538;0,95673;1;0,96693;0,0345;0,9687
0,9352;0,8954700000000001;0,75;0,05215;0,73626;laplace;4;1;0,7729199999999999;e3_en;0,30043000000000003;0,03077;0,77259;0,94081;1;0,97493;0,0652;0,9693799999999999
0,9356;0,8962700000000001;0,75;0,052039999999999996;0,73626;laplace;4;1;0,77156;em_en;0,3117;0,0299;0,77157;0,9413;1;0,97493;0,0639;0,9694299999999999
0,9336;0,9237299999999999;0,75;0,05389;0,73626;laplace;4;1;0,73987;dedpul;0,68355;0,02314;0,73988;0,9672;2;0,94347;0,05485;0,96429
0,9336;0,9237299999999999;0,75;0,05389;0,73626;laplace;4;1;0,73987;random_dedpul;0,68355;0,02314;0,73988;0,9672;2;0,94347;0,05485;0,96429
0,9059999999999999;0,8344;0,75;0,05952999999999999;0,73626;laplace;4;1;0,8262299999999999;baseline_dedpul;0,48134;0,04575;0,7769199999999999;0,90474;2;0,9776;0,11018;0,96441
0,9392;0,9221299999999999;0,75;0,051019999999999996;0,73626;laplace;4;1;0,6623399999999999;e1_en;0,76788;0,01435;0,73036;0,9624299999999999;2;0,9562700000000001;0,03408;0,96452
0,9368;0,9066700000000001;0,75;0,05144;0,73626;laplace;4;1;0,76479;e3_en;0,29369;0,0292;0,76126;0,94971;2;0,96693;0,06154;0,96491
0,9368;0,90827;0,75;0,05122;0,73626;laplace;4;1;0,75456;em_en;0,48668;0,02478;0,75457;0,9511299999999999;2;0,9653299999999999;0,05379;0,96478
0,9292;0,924;0,75;0,05535;0,73626;laplace;4;1;0,71548;dedpul;1,05369;0,0277;0,71548;0,9701;3;0,9344;0,07405;0,9618899999999999
0,9292;0,924;0,75;0,05535;0,73626;laplace;4;1;0,71548;random_dedpul;1,05369;0,0277;0,71548;0,9701;3;0,9344;0,07405;0,9618899999999999
0,9420000000000001;0,92027;0,75;0,04966;0,73626;laplace;4;1;0,80506;baseline_dedpul;0,4296;0,01299;0,73937;0,9591299999999999;3;0,96373;0,030389999999999997;0,9687100000000001
0,9408;0,9221299999999999;0,75;0,05075;0,73626;laplace;4;1;0,62874;e1_en;0,7288899999999999;0,01976;0,72142;0,96152;3;0,95947;0,04489;0,9662799999999999
0,9428;0,9154700000000001;0,75;0,04855;0,73626;laplace;4;1;0,75016;e3_en;0,28268000000000004;0,015590000000000001;0,75083;0,95435;3;0,9701299999999999;0,0318;0,96886
0,9424;0,9146700000000001;0,75;0,048510000000000005;0,73626;laplace;4;1;0,75552;em_en;0,23144;0,01857;0,75553;0,95385;3;0,9701299999999999;0,03631;0,9686899999999999
0,9408;0,93173;0,75;0,046919999999999996;0,73626;laplace;4;1;0,71419;dedpul;0,55967;0,03279;0,71419;0,97057;4;0,9498700000000001;0,0652;0,96973
0,9408;0,93173;0,75;0,046919999999999996;0,73626;laplace;4;1;0,71419;random_dedpul;0,55967;0,03279;0,71419;0,97057;4;0,9498700000000001;0,0652;0,96973
0,9412;0,932;0,75;0,04417;0,73626;laplace;4;1;0,7627;baseline_dedpul;0,18567;0,02717;0,74193;0,97059;4;0,9504;0,05011;0,9717
0,9404;0,924;0,75;0,04662;0,73626;laplace;4;1;0,60854;e1_en;0,58226;0,03345;0,71115;0,9634799999999999;4;0,9568;0,05637;0,96995
0,9440000000000001;0,912;0,75;0,04554;0,73626;laplace;4;1;0,76355;e3_en;0,18044000000000002;0,029810000000000003;0,76285;0,95065;4;0,976;0,06398;0,9725600000000001
0,9440000000000001;0,912;0,75;0,04531;0,73626;laplace;4;1;0,7606;em_en;0,19185;0,02843;0,76061;0,95065;4;0,976;0,061189999999999994;0,9725299999999999
0,9416;0,9290700000000001;0,75;0,04675;0,73626;laplace;4;1;0,72685;dedpul;0,48357;0,023790000000000002;0,7268600000000001;0,96755;5;0,9541299999999999;0,05345;0,97241
0,9416;0,9290700000000001;0,75;0,04675;0,73626;laplace;4;1;0,72685;random_dedpul;0,48357;0,023790000000000002;0,7268600000000001;0,96755;5;0,9541299999999999;0,05345;0,97241
0,9484;0,92453;0,75;0,04496;0,73626;laplace;4;1;0,78003;baseline_dedpul;0,31999;0,0213;0,75056;0,95947;5;0,9722700000000001;0,04711;0,9728700000000001
0,9456;0,9253299999999999;0,75;0,044969999999999996;0,73626;laplace;4;1;0,64957;e1_en;0,59742;0,01633;0,73006;0,9617600000000001;5;0,9658700000000001;0,037689999999999994;0,97173
0,946;0,91653;0,75;0,04589;0,73626;laplace;4;1;0,76715;e3_en;0,26766;0,028310000000000002;0,7656;0,9536;5;0,9754700000000001;0,06307;0,97295
0,9468;0,9181299999999999;0,75;0,04555;0,73626;laplace;4;1;0,7618;em_en;0,31451999999999997;0,026289999999999997;0,76181;0,9545899999999999;5;0,9754700000000001;0,058820000000000004;0,97306
0,9384;0,91627;0,75;0,04782;0,73626;laplace;4;1;0,72953;dedpul;0,44653999999999994;0,0134;0,72954;0,95747;6;0,9605299999999999;0,02567;0,9698100000000001
0,9384;0,91627;0,75;0,04782;0,73626;laplace;4;1;0,72953;random_dedpul;0,44653999999999994;0,0134;0,72954;0,95747;6;0,9605299999999999;0,02567;0,9698100000000001
0,938;0,9144;0,75;0,04678;0,73626;laplace;4;1;0,75426;baseline_dedpul;0,3453;0,01222;0,73957;0,95599;6;0,9616;0,02358;0,96967
0,9392;0,92;0,75;0,04943;0,73626;laplace;4;1;0,6184;e1_en;0,63831;0,020640000000000002;0,7154699999999999;0,96045;6;0,9584;0,03735;0,96814
0,9384;0,9061299999999999;0,75;0,04773;0,73626;laplace;4;1;0,7519600000000001;e3_en;0,24823;0,02568;0,75345;0,9484100000000001;6;0,97067;0,051820000000000005;0,9700799999999999
0,9368;0,8944;0,75;0,054529999999999995;0,73626;laplace;4;1;0,7982100000000001;em_en;0,19672;0,0673;0,7982199999999999;0,9391299999999999;6;0,9792;0,11615999999999999;0,97011
0,9352;0,9279999999999999;0,75;0,0603;0,73626;laplace;4;1;0,7125100000000001;dedpul;1,36417;0,03365;0,7125100000000001;0,97035;7;0,9424;0,10312;0,9584
0,9352;0,9279999999999999;0,75;0,0603;0,73626;laplace;4;1;0,7125100000000001;random_dedpul;1,36417;0,03365;0,7125100000000001;0,97035;7;0,9424;0,10312;0,9584
0,9352;0,9279999999999999;0,75;0,05611;0,73626;laplace;4;1;0,73969;baseline_dedpul;0,45295;0,03138;0,72141;0,97035;7;0,9424;0,08565;0,9691799999999999
0,9392;0,9248;0,75;0,0504;0,73626;laplace;4;1;0,62836;e1_en;0,72856;0,02422;0,71416;0,9649200000000001;7;0,9536;0,04828;0,9682
0,9404;0,9144;0,75;0,047369999999999995;0,73626;laplace;4;1;0,74598;e3_en;0,2891;0,02436;0,74829;0,9546899999999999;7;0,9664;0,04451;0,96929
0,9396;0,9026700000000001;0,75;0,060270000000000004;0,73626;laplace;4;1;0,81399;em_en;0,21189000000000002;0,07843;0,8140000000000001;0,94479;7;0,9765299999999999;0,14353;0,9693299999999999
0,932;0,9269299999999999;0,75;0,05367;0,73626;laplace;4;1;0,71306;dedpul;0,5868;0,02897;0,71307;0,97125;8;0,9370700000000001;0,07173;0,96957
0,932;0,9269299999999999;0,75;0,05367;0,73626;laplace;4;1;0,71306;random_dedpul;0,5868;0,02897;0,71307;0,97125;8;0,9370700000000001;0,07173;0,96957
0,9420000000000001;0,9229299999999999;0,75;0,0492;0,73626;laplace;4;1;0,77179;baseline_dedpul;0,41712;0,02027;0,73933;0,9615799999999999;8;0,9610700000000001;0,04771;0,9698200000000001
0,9416;0,9274700000000001;0,75;0,04956;0,73626;laplace;4;1;0,6154;e1_en;0,6766;0,02843;0,7128899999999999;0,96604;8;0,95573;0,054689999999999996;0,96955
0,9372;0,90533;0,75;0,049030000000000004;0,73626;laplace;4;1;0,75638;e3_en;0,26650999999999997;0,0266;0,75645;0,9483299999999999;8;0,9690700000000001;0,06717999999999999;0,9705
0,9372;0,90533;0,75;0,04904;0,73626;laplace;4;1;0,7567;em_en;0,26624000000000003;0,02677;0,75671;0,9483299999999999;8;0,9690700000000001;0,06742000000000001;0,9704799999999999
0,9420000000000001;0,9277299999999999;0,75;0,04802;0,73626;laplace;4;1;0,7265;dedpul;0,6332;0,019880000000000002;0,72651;0,96606;9;0,9562700000000001;0,04175;0,9687399999999999
0,9420000000000001;0,9277299999999999;0,75;0,04802;0,73626;laplace;4;1;0,7265;random_dedpul;0,6332;0,019880000000000002;0,72651;0,96606;9;0,9562700000000001;0,04175;0,9687399999999999
0,9376;0,9018700000000001;0,75;0,04686;0,73626;laplace;4;1;0,77466;baseline_dedpul;0,30005;0,01591;0,7451800000000001;0,94511;9;0,9733299999999999;0,03417;0,97047
0,9436;0,9261299999999999;0,75;0,04809;0,73626;laplace;4;1;0,62038;e1_en;0,63398;0,02274;0,71931;0,9636399999999999;9;0,9610700000000001;0,041069999999999995;0,96885
0,9368;0,8992;0,75;0,04816;0,73626;laplace;4;1;0,75897;e3_en;0,24927;0,02512;0,75977;0,94321;9;0,9744;0,05255;0,9705
0,9368;0,8992;0,75;0,04848;0,73626;laplace;4;1;0,76478;em_en;0,17886;0,02965;0,76479;0,94321;9;0,9744;0,05844;0,97054
0,9708;0,8823200000000001;0,95;0,027139999999999997;0,9326;laplace;4;1;0,9251799999999999;dedpul;0,41126;0,00626;0,9251799999999999;0,98854;0;0,9806299999999999;0,020569999999999998;0,9762
0,9708;0,8823200000000001;0,95;0,027139999999999997;0,9326;laplace;4;1;0,9251799999999999;random_dedpul;0,41126;0,00626;0,9251799999999999;0,98854;0;0,9806299999999999;0,020569999999999998;0,9762
0,9712;0,89389;0,95;0,028089999999999997;0,9326;laplace;4;1;0,9179;baseline_dedpul;0,58703;0,00809;0,9222600000000001;0,98979;0;0,9797899999999999;0,02779;0,97531
0,9608;0,93389;0,95;0,03633;0,9326;laplace;4;1;0,82788;e1_en;0,8275399999999999;0,024390000000000002;0,90485;0,9947799999999999;0;0,9637899999999999;0,07877;0,9743200000000001
0,9636;0,90884;0,95;0,02893;0,9326;laplace;4;1;0,89476;e3_en;0,58897;0,00965;0,9196799999999999;0,99182;0;0,9696799999999999;0,03367;0,97564
0,9688;0,8585299999999999;0,95;0,0224;0,9326;laplace;4;1;0,938;em_en;0,16364;0,01227;0,9409700000000001;0,98603;0;0,98105;0,04338;0,9767
0,9712;0,8446299999999999;0,95;0,02317;0,9326;laplace;4;1;0,9405899999999999;dedpul;0,10289000000000001;0,01402;0,94079;0,9844299999999999;1;0,98526;0,04571;0,9687
0,9712;0,8446299999999999;0,95;0,02317;0,9326;laplace;4;1;0,9405899999999999;random_dedpul;0,10289000000000001;0,01402;0,94079;0,9844299999999999;1;0,98526;0,04571;0,9687
0,9544;0,93053;0,95;0,03236;0,9326;laplace;4;1;0,8810899999999999;baseline_dedpul;0,56809;0,0234;0,91017;0,99475;1;0,95705;0,07045;0,96878
0,9548;0,93074;0,95;0,039060000000000004;0,9326;laplace;4;1;0,82057;e1_en;0,80096;0,033819999999999996;0,8990799999999999;0,99475;1;0,95747;0,10005;0,9676100000000001
0,9636;0,9202100000000001;0,95;0,030389999999999997;0,9326;laplace;4;1;0,8805200000000001;e3_en;0,55874;0,01936;0,9136200000000001;0,9930899999999999;1;0,9684200000000001;0,05861;0,96926
0,9544;0,58568;0,95;0,026330000000000003;0,9326;laplace;4;1;0,9671299999999999;em_en;0,08566;0,03443;0,96714;0,95825;1;0,9953700000000001;0,12103;0,96925
0,9644;0,83726;0,95;0,029419999999999998;0,9326;laplace;4;1;0,9314;dedpul;0,41812;0,00601;0,9314100000000001;0,9839100000000001;2;0,9785299999999999;0,013880000000000002;0,96036
0,9644;0,83726;0,95;0,029419999999999998;0,9326;laplace;4;1;0,9314;random_dedpul;0,41812;0,00601;0,9314100000000001;0,9839100000000001;2;0,9785299999999999;0,013880000000000002;0,96036
0,956;0,86695;0,95;0,03583;0,9326;laplace;4;1;0,89146;baseline_dedpul;0,70273;0,020380000000000002;0,91527;0,9875200000000001;2;0,9658899999999999;0,061439999999999995;0,95995
0,9556;0,8856799999999999;0,95;0,04181;0,9326;laplace;4;1;0,80602;e1_en;0,91317;0,0357;0,8997299999999999;0,98962;2;0,9633700000000001;0,09426;0,9572
0,9584;0,8606299999999999;0,95;0,03492;0,9326;laplace;4;1;0,8772700000000001;e3_en;0,6503899999999999;0,0191;0,91637;0,9867100000000001;2;0,96926;0,05371;0,95942
0,9668;0,82337;0,95;0,02695;0,9326;laplace;4;1;0,9390000000000001;em_en;0,21031;0,00938;0,9423;0,9823200000000001;2;0,98274;0,03462;0,9604799999999999
0,9688;0,88126;0,95;0,02725;0,9326;laplace;4;1;0,9294100000000001;dedpul;0,39066;0,00923;0,92942;0,9885200000000001;3;0,9785299999999999;0,04063;0,9749899999999999
0,9688;0,88126;0,95;0,02725;0,9326;laplace;4;1;0,9294100000000001;random_dedpul;0,39066;0,00923;0,92942;0,9885200000000001;3;0,9785299999999999;0,04063;0,9749899999999999
0,9688;0,88126;0,95;0,027389999999999998;0,9326;laplace;4;1;0,92881;baseline_dedpul;0,54567;0,00943;0,92914;0,9885200000000001;3;0,9785299999999999;0,04169;0,97429
0,9644;0,9092600000000001;0,95;0,031760000000000004;0,9326;laplace;4;1;0,82015;e1_en;0,71548;0,02632;0,9097299999999999;0,99182;3;0,9705299999999999;0,07405;0,9726799999999999
0,9688;0,88505;0,95;0,0274;0,9326;laplace;4;1;0,88638;e3_en;0,52279;0,0128;0,9232799999999999;0,98893;3;0,97811;0,04147;0,97452
0,9716;0,86;0,95;0,02206;0,9326;laplace;4;1;0,935;em_en;0,20179;0,007090000000000001;0,94132;0,98608;3;0,9840000000000001;0,02454;0,97582
